t,i,j,trade_usd_thousands,qty_tons,i_iso3,i_name,j_iso3,j_name,direction
2013,764,826,3862807.1729999953,712869.4160000015,THA,Thailand,GBR,United Kingdom,asean_to_partner
2013,764,842,26893254.902999982,3502212.383000003,THA,Thailand,USA,USA,asean_to_partner
2013,826,96,1475451.762,6618.12100000003,GBR,United Kingdom,BRN,Brunei Darussalam,partner_to_asean
2013,826,104,44264.365,7848.050000000004,GBR,United Kingdom,MMR,Myanmar,partner_to_asean
2013,826,116,41831.15899999995,2957.875,GBR,United Kingdom,KHM,Cambodia,partner_to_asean
2013,826,360,1111011.3589999976,529494.987,GBR,United Kingdom,IDN,Indonesia,partner_to_asean
2013,826,418,8628.836999999998,734.6380000000003,GBR,United Kingdom,LAO,Lao People's Dem. Rep.,partner_to_asean
2013,826,458,2474345.0529999984,414545.4560000003,GBR,United Kingdom,MYS,Malaysia,partner_to_asean
2013,826,608,540283.9720000002,54898.585999999945,GBR,United Kingdom,PHL,Philippines,partner_to_asean
2013,826,702,7711542.1939999955,627119.6389999981,GBR,United Kingdom,SGP,Singapore,partner_to_asean
2013,826,704,618688.6969999998,219057.2089999998,GBR,United Kingdom,VNM,Viet Nam,partner_to_asean
2013,826,764,3255664.514000001,2204458.2679999936,GBR,United Kingdom,THA,Thailand,partner_to_asean
2013,842,96,426669.2650000002,19539.769000000066,USA,USA,BRN,Brunei Darussalam,partner_to_asean
2013,842,104,200627.69400000008,48322.46699999995,USA,USA,MMR,Myanmar,partner_to_asean
2013,842,116,273199.81100000016,96490.3090000001,USA,USA,KHM,Cambodia,partner_to_asean
2013,842,360,8995352.591000007,6247177.197000002,USA,USA,IDN,Indonesia,partner_to_asean
2013,842,418,38076.017,5351.7530000000015,USA,USA,LAO,Lao People's Dem. Rep.,partner_to_asean
2013,842,458,15992667.314000009,3136996.035000005,USA,USA,MYS,Malaysia,partner_to_asean
2013,842,608,7607193.191999996,4694022.4769999795,USA,USA,PHL,Philippines,partner_to_asean
2013,842,702,35826934.31500002,8146406.883000034,USA,USA,SGP,Singapore,partner_to_asean
2013,842,704,5576998.746000013,3841818.048999998,USA,USA,VNM,Viet Nam,partner_to_asean
2013,842,764,13275970.175999988,3649573.5040000114,USA,USA,THA,Thailand,partner_to_asean
2014,56,96,9783.039,4505.981000000002,BEL,Belgium,BRN,Brunei Darussalam,partner_to_asean
2014,56,104,25459.46300000002,13886.628,BEL,Belgium,MMR,Myanmar,partner_to_asean
2014,56,116,67080.38500000001,6839.602,BEL,Belgium,KHM,Cambodia,partner_to_asean
2014,56,360,602429.9459999988,285231.5869999989,BEL,Belgium,IDN,Indonesia,partner_to_asean
2014,56,418,30507.739000000005,1818.116,BEL,Belgium,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,56,458,724249.7600000015,328010.3139999991,BEL,Belgium,MYS,Malaysia,partner_to_asean
2014,56,608,196340.37900000028,75256.415,BEL,Belgium,PHL,Philippines,partner_to_asean
2014,56,702,1597592.8610000012,415514.76299999986,BEL,Belgium,SGP,Singapore,partner_to_asean
2014,56,704,497589.681,198592.32699999993,BEL,Belgium,VNM,Viet Nam,partner_to_asean
2014,56,764,1113952.7759999982,270284.9450000002,BEL,Belgium,THA,Thailand,partner_to_asean
2014,96,56,6.55,0.4589999999999999,BRN,Brunei Darussalam,BEL,Belgium,asean_to_partner
2014,96,156,186421.564,297138.29300000006,BRN,Brunei Darussalam,CHN,China,asean_to_partner
2014,96,251,1375.8629999999996,349.29999999999967,BRN,Brunei Darussalam,FRA,France,asean_to_partner
2014,96,276,5731.133,71.03300000000004,BRN,Brunei Darussalam,DEU,Germany,asean_to_partner
2014,96,380,281754.9330000001,305884.1189999999,BRN,Brunei Darussalam,ITA,Italy,asean_to_partner
2014,96,392,3758752.133,4644936.424000001,BRN,Brunei Darussalam,JPN,Japan,asean_to_partner
2014,96,410,1285988.7080000008,1700267.5119999996,BRN,Brunei Darussalam,KOR,Rep. of Korea,asean_to_partner
2014,96,528,4636.652000000002,87.78000000000007,BRN,Brunei Darussalam,NLD,Netherlands,asean_to_partner
2014,96,616,56.69800000000001,1.8129999999999995,BRN,Brunei Darussalam,POL,Poland,asean_to_partner
2014,96,724,74.581,1.289,BRN,Brunei Darussalam,ESP,Spain,asean_to_partner
2014,96,752,242.26499999999996,22.558000000000003,BRN,Brunei Darussalam,SWE,Sweden,asean_to_partner
2014,96,826,121498.45500000002,128.89300000000014,BRN,Brunei Darussalam,GBR,United Kingdom,asean_to_partner
2014,96,842,25260.513000000017,43592.19199999992,BRN,Brunei Darussalam,USA,USA,asean_to_partner
2014,104,56,34028.99100000001,61852.10599999997,MMR,Myanmar,BEL,Belgium,asean_to_partner
2014,104,156,16175842.626000004,9475545.80499999,MMR,Myanmar,CHN,China,asean_to_partner
2014,104,251,84645.86999999998,31642.18499999999,MMR,Myanmar,FRA,France,asean_to_partner
2014,104,276,166994.35800000007,17994.62400000001,MMR,Myanmar,DEU,Germany,asean_to_partner
2014,104,380,49728.92099999999,16637.319,MMR,Myanmar,ITA,Italy,asean_to_partner
2014,104,392,928750.4269999994,104677.17100000005,MMR,Myanmar,JPN,Japan,asean_to_partner
2014,104,410,598677.0300000001,68390.74400000002,MMR,Myanmar,KOR,Rep. of Korea,asean_to_partner
2014,104,528,32424.986999999997,25372.695000000007,MMR,Myanmar,NLD,Netherlands,asean_to_partner
2014,104,616,14661.998,19692.234000000008,MMR,Myanmar,POL,Poland,asean_to_partner
2014,104,724,75218.24900000003,12963.735999999995,MMR,Myanmar,ESP,Spain,asean_to_partner
2014,104,752,14221.941000000008,23525.61200000001,MMR,Myanmar,SWE,Sweden,asean_to_partner
2014,104,826,138215.44199999995,28048.208000000017,MMR,Myanmar,GBR,United Kingdom,asean_to_partner
2014,104,842,106754.94299999996,15241.541,MMR,Myanmar,USA,USA,asean_to_partner
2014,116,56,88772.85299999993,20396.894,KHM,Cambodia,BEL,Belgium,asean_to_partner
2014,116,156,561582.0459999996,352833.73400000005,KHM,Cambodia,CHN,China,asean_to_partner
2014,116,251,543868.9060000001,91545.52499999997,KHM,Cambodia,FRA,France,asean_to_partner
2014,116,276,1464139.513999999,112720.128,KHM,Cambodia,DEU,Germany,asean_to_partner
2014,116,380,329228.339,42787.28899999996,KHM,Cambodia,ITA,Italy,asean_to_partner
2014,116,392,852024.1120000001,38702.916000000005,KHM,Cambodia,JPN,Japan,asean_to_partner
2014,116,410,220069.63100000017,69512.357,KHM,Cambodia,KOR,Rep. of Korea,asean_to_partner
2014,116,528,241203.1810000001,44125.64299999994,KHM,Cambodia,NLD,Netherlands,asean_to_partner
2014,116,616,260906.4400000001,50097.82899999999,KHM,Cambodia,POL,Poland,asean_to_partner
2014,116,724,432383.3509999999,35989.18699999996,KHM,Cambodia,ESP,Spain,asean_to_partner
2014,116,752,74336.47499999999,8212.078000000007,KHM,Cambodia,SWE,Sweden,asean_to_partner
2014,116,826,1540491.994,88513.54599999999,KHM,Cambodia,GBR,United Kingdom,asean_to_partner
2014,116,842,3621411.4809999983,206714.50899999985,KHM,Cambodia,USA,USA,asean_to_partner
2014,156,96,599869.0369999999,239662.3409999998,CHN,China,BRN,Brunei Darussalam,partner_to_asean
2014,156,104,8730187.11799999,4860381.827000021,CHN,China,MMR,Myanmar,partner_to_asean
2014,156,116,3436809.252000003,1092030.2989999992,CHN,China,KHM,Cambodia,partner_to_asean
2014,156,360,31635309.338,16017623.19499997,CHN,China,IDN,Indonesia,partner_to_asean
2014,156,418,1651091.9859999996,566656.1780000018,CHN,China,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,156,458,38538196.79899996,11721746.32900002,CHN,China,MYS,Malaysia,partner_to_asean
2014,156,608,23471388.136999976,13615434.683000015,CHN,China,PHL,Philippines,partner_to_asean
2014,156,702,46096402.006000005,14531456.980000066,CHN,China,SGP,Singapore,partner_to_asean
2014,156,704,45503662.44700005,17998349.75299999,CHN,China,VNM,Viet Nam,partner_to_asean
2014,156,764,38721672.37600008,12320611.38900002,CHN,China,THA,Thailand,partner_to_asean
2014,251,96,22485.754999999997,2861.102000000011,FRA,France,BRN,Brunei Darussalam,partner_to_asean
2014,251,104,136020.016,6961.565000000008,FRA,France,MMR,Myanmar,partner_to_asean
2014,251,116,93081.92999999992,18355.955000000005,FRA,France,KHM,Cambodia,partner_to_asean
2014,251,360,2581865.296999995,327814.848,FRA,France,IDN,Indonesia,partner_to_asean
2014,251,418,63701.61900000001,3294.301000000009,FRA,France,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,251,458,3919148.362999995,325539.9189999996,FRA,France,MYS,Malaysia,partner_to_asean
2014,251,608,2470769.7550000018,100128.37299999988,FRA,France,PHL,Philippines,partner_to_asean
2014,251,702,7794754.573999984,540058.4739999991,FRA,France,SGP,Singapore,partner_to_asean
2014,251,704,1130054.5530000003,262203.24699999916,FRA,France,VNM,Viet Nam,partner_to_asean
2014,251,764,2372560.255000003,378574.84599999944,FRA,France,THA,Thailand,partner_to_asean
2014,276,96,149402.87999999998,6292.483,DEU,Germany,BRN,Brunei Darussalam,partner_to_asean
2014,276,104,176246.18099999998,18131.155000000013,DEU,Germany,MMR,Myanmar,partner_to_asean
2014,276,116,118330.43999999994,33531.456999999944,DEU,Germany,KHM,Cambodia,partner_to_asean
2014,276,360,4379129.430999997,857196.0840000008,DEU,Germany,IDN,Indonesia,partner_to_asean
2014,276,418,118977.53800000007,28188.67500000002,DEU,Germany,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,276,458,6985666.275000001,1022801.2119999992,DEU,Germany,MYS,Malaysia,partner_to_asean
2014,276,608,2584908.3019999997,305415.76899999974,DEU,Germany,PHL,Philippines,partner_to_asean
2014,276,702,9388477.135999992,915029.6109999988,DEU,Germany,SGP,Singapore,partner_to_asean
2014,276,704,2705842.8439999977,412132.089,DEU,Germany,VNM,Viet Nam,partner_to_asean
2014,276,764,5873891.957999996,890119.2380000004,DEU,Germany,THA,Thailand,partner_to_asean
2014,360,56,968319.1609999991,310274.0379999996,IDN,Indonesia,BEL,Belgium,asean_to_partner
2014,360,156,22646288.36199998,137503055.0930003,IDN,Indonesia,CHN,China,asean_to_partner
2014,360,251,1995370.945000001,518077.1250000002,IDN,Indonesia,FRA,France,asean_to_partner
2014,360,276,5001376.950000003,1361876.8879999968,IDN,Indonesia,DEU,Germany,asean_to_partner
2014,360,380,2668270.4909999985,5263006.769999992,IDN,Indonesia,ITA,Italy,asean_to_partner
2014,360,392,25475766.259999964,51955997.36799989,IDN,Indonesia,JPN,Japan,asean_to_partner
2014,360,410,11954012.518999996,34049051.08599998,IDN,Indonesia,KOR,Rep. of Korea,asean_to_partner
2014,360,528,3731488.890000004,3466995.2690000064,IDN,Indonesia,NLD,Netherlands,asean_to_partner
2014,360,616,806516.6830000012,854862.0120000032,IDN,Indonesia,POL,Poland,asean_to_partner
2014,360,724,2376852.867999999,5646723.092000003,IDN,Indonesia,ESP,Spain,asean_to_partner
2014,360,752,214824.4,44413.33199999991,IDN,Indonesia,SWE,Sweden,asean_to_partner
2014,360,826,2055412.795999999,574849.8350000001,IDN,Indonesia,GBR,United Kingdom,asean_to_partner
2014,360,842,20479848.812000033,5919608.726000004,IDN,Indonesia,USA,USA,asean_to_partner
2014,380,96,60986.709000000046,5049.059000000001,ITA,Italy,BRN,Brunei Darussalam,partner_to_asean
2014,380,104,188327.501,25272.38300000001,ITA,Italy,MMR,Myanmar,partner_to_asean
2014,380,116,77742.92899999997,17919.68199999999,ITA,Italy,KHM,Cambodia,partner_to_asean
2014,380,360,1774829.1580000026,350962.42700000043,ITA,Italy,IDN,Indonesia,partner_to_asean
2014,380,418,13034.396,2504.315000000001,ITA,Italy,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,380,458,1834671.2419999996,209001.04499999984,ITA,Italy,MYS,Malaysia,partner_to_asean
2014,380,608,578835.2500000015,202860.10700000025,ITA,Italy,PHL,Philippines,partner_to_asean
2014,380,702,3849085.451000005,685331.0069999996,ITA,Italy,SGP,Singapore,partner_to_asean
2014,380,704,1289357.538000004,392089.0849999994,ITA,Italy,VNM,Viet Nam,partner_to_asean
2014,380,764,2287172.689000006,354805.1930000008,ITA,Italy,THA,Thailand,partner_to_asean
2014,392,96,149441.65899999996,228926.40599999964,JPN,Japan,BRN,Brunei Darussalam,partner_to_asean
2014,392,104,1769848.8390000004,219659.4369999996,JPN,Japan,MMR,Myanmar,partner_to_asean
2014,392,116,350520.0399999998,99055.14199999996,JPN,Japan,KHM,Cambodia,partner_to_asean
2014,392,360,15577979.716999993,4287017.082000009,JPN,Japan,IDN,Indonesia,partner_to_asean
2014,392,418,155149.89999999997,18119.945000000014,JPN,Japan,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,392,458,16145259.549000006,4711442.99399998,JPN,Japan,MYS,Malaysia,partner_to_asean
2014,392,608,9321236.234000009,3435919.974999991,JPN,Japan,PHL,Philippines,partner_to_asean
2014,392,702,21229544.04199999,8856472.203000022,JPN,Japan,SGP,Singapore,partner_to_asean
2014,392,704,12843673.78099998,5716140.516000008,JPN,Japan,VNM,Viet Nam,partner_to_asean
2014,392,764,34003858.05300004,9379543.999999998,JPN,Japan,THA,Thailand,partner_to_asean
2014,410,96,319703.85900000005,124980.12300000004,KOR,Rep. of Korea,BRN,Brunei Darussalam,partner_to_asean
2014,410,104,924087.8179999986,439033.9099999992,KOR,Rep. of Korea,MMR,Myanmar,partner_to_asean
2014,410,116,632674.6979999997,184932.0029999997,KOR,Rep. of Korea,KHM,Cambodia,partner_to_asean
2014,410,360,12155056.521999974,8657253.428000012,KOR,Rep. of Korea,IDN,Indonesia,partner_to_asean
2014,410,418,128311.003,16030.442000000015,KOR,Rep. of Korea,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,410,458,9403896.343999991,6164922.409000017,KOR,Rep. of Korea,MYS,Malaysia,partner_to_asean
2014,410,608,10045311.288000025,8404358.030999977,KOR,Rep. of Korea,PHL,Philippines,partner_to_asean
2014,410,702,24731290.95199998,12099328.22800006,KOR,Rep. of Korea,SGP,Singapore,partner_to_asean
2014,410,704,21204060.03399998,9523292.303000024,KOR,Rep. of Korea,VNM,Viet Nam,partner_to_asean
2014,410,764,8544624.982,4368074.833999995,KOR,Rep. of Korea,THA,Thailand,partner_to_asean
2014,418,56,11822.824,586.2119999999999,LAO,Lao People's Dem. Rep.,BEL,Belgium,asean_to_partner
2014,418,156,1944656.9590000012,2384268.208000001,LAO,Lao People's Dem. Rep.,CHN,China,asean_to_partner
2014,418,251,27963.225000000028,3759.8230000000026,LAO,Lao People's Dem. Rep.,FRA,France,asean_to_partner
2014,418,276,125740.19399999996,8038.899000000003,LAO,Lao People's Dem. Rep.,DEU,Germany,asean_to_partner
2014,418,380,26188.167,2460.212000000002,LAO,Lao People's Dem. Rep.,ITA,Italy,asean_to_partner
2014,418,392,123440.21099999997,30832.086999999992,LAO,Lao People's Dem. Rep.,JPN,Japan,asean_to_partner
2014,418,410,21037.155,29416.265000000007,LAO,Lao People's Dem. Rep.,KOR,Rep. of Korea,asean_to_partner
2014,418,528,41950.888000000006,8156.492,LAO,Lao People's Dem. Rep.,NLD,Netherlands,asean_to_partner
2014,418,616,6538.825,2281.521000000001,LAO,Lao People's Dem. Rep.,POL,Poland,asean_to_partner
2014,418,724,7888.736999999998,607.6389999999996,LAO,Lao People's Dem. Rep.,ESP,Spain,asean_to_partner
2014,418,752,14912.148000000005,2367.5959999999995,LAO,Lao People's Dem. Rep.,SWE,Sweden,asean_to_partner
2014,418,826,77107.41800000003,33700.40300000001,LAO,Lao People's Dem. Rep.,GBR,United Kingdom,asean_to_partner
2014,418,842,43143.68700000002,6854.853999999998,LAO,Lao People's Dem. Rep.,USA,USA,asean_to_partner
2014,458,56,821980.3949999997,185850.054,MYS,Malaysia,BEL,Belgium,asean_to_partner
2014,458,156,48764812.10299996,32753871.842999976,MYS,Malaysia,CHN,China,asean_to_partner
2014,458,251,2432725.485000001,356907.34599999833,MYS,Malaysia,FRA,France,asean_to_partner
2014,458,276,8123235.181999998,1104772.8660000018,MYS,Malaysia,DEU,Germany,asean_to_partner
2014,458,380,941066.510999999,334490.8549999989,MYS,Malaysia,ITA,Italy,asean_to_partner
2014,458,392,27581074.427000083,23221661.426999964,MYS,Malaysia,JPN,Japan,asean_to_partner
2014,458,410,10736945.707000015,12129005.573000044,MYS,Malaysia,KOR,Rep. of Korea,asean_to_partner
2014,458,528,8365495.603999999,2409220.974000016,MYS,Malaysia,NLD,Netherlands,asean_to_partner
2014,458,616,962221.9199999996,242359.10199999975,MYS,Malaysia,POL,Poland,asean_to_partner
2014,458,724,762279.9150000003,460296.5499999996,MYS,Malaysia,ESP,Spain,asean_to_partner
2014,458,752,482254.793000001,226300.27399999977,MYS,Malaysia,SWE,Sweden,asean_to_partner
2014,458,826,2796019.0840000007,833157.6850000018,MYS,Malaysia,GBR,United Kingdom,asean_to_partner
2014,458,842,30387813.22699998,2985670.2030000105,MYS,Malaysia,USA,USA,asean_to_partner
2014,528,96,68760.58300000001,10644.79600000005,NLD,Netherlands,BRN,Brunei Darussalam,partner_to_asean
2014,528,104,34979.06599999999,6282.568,NLD,Netherlands,MMR,Myanmar,partner_to_asean
2014,528,116,32496.079999999984,23135.60100000002,NLD,Netherlands,KHM,Cambodia,partner_to_asean
2014,528,360,948511.830999998,368833.9509999997,NLD,Netherlands,IDN,Indonesia,partner_to_asean
2014,528,418,3105.232,334.1319999999999,NLD,Netherlands,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,528,458,2507984.929,1225334.3870000013,NLD,Netherlands,MYS,Malaysia,partner_to_asean
2014,528,608,510441.80200000067,231839.09599999947,NLD,Netherlands,PHL,Philippines,partner_to_asean
2014,528,702,4466416.897999995,4238983.288999999,NLD,Netherlands,SGP,Singapore,partner_to_asean
2014,528,704,746554.9849999979,277103.11499999935,NLD,Netherlands,VNM,Viet Nam,partner_to_asean
2014,528,764,1132923.3929999978,398445.6540000004,NLD,Netherlands,THA,Thailand,partner_to_asean
2014,608,56,137960.47199999986,11581.222000000023,PHL,Philippines,BEL,Belgium,asean_to_partner
2014,608,156,20982166.58,44860817.55099979,PHL,Philippines,CHN,China,asean_to_partner
2014,608,251,582115.2459999997,36634.85799999999,PHL,Philippines,FRA,France,asean_to_partner
2014,608,276,3657235.292000003,216872.9449999999,PHL,Philippines,DEU,Germany,asean_to_partner
2014,608,380,247808.7049999998,55021.95599999992,PHL,Philippines,ITA,Italy,asean_to_partner
2014,608,392,9790125.014000012,5358398.610999998,PHL,Philippines,JPN,Japan,asean_to_partner
2014,608,410,3332994.662999998,4081377.475,PHL,Philippines,KOR,Rep. of Korea,asean_to_partner
2014,608,528,1571401.9429999995,402167.7659999992,PHL,Philippines,NLD,Netherlands,asean_to_partner
2014,608,616,249060.1520000001,21496.550000000036,PHL,Philippines,POL,Poland,asean_to_partner
2014,608,724,222551.4319999999,54993.7129999997,PHL,Philippines,ESP,Spain,asean_to_partner
2014,608,752,34399.37900000007,4913.546000000002,PHL,Philippines,SWE,Sweden,asean_to_partner
2014,608,826,606881.9289999998,77124.05099999998,PHL,Philippines,GBR,United Kingdom,asean_to_partner
2014,608,842,10168384.966,1257073.393,PHL,Philippines,USA,USA,asean_to_partner
2014,616,96,1666.6950000000006,107.59000000000007,POL,Poland,BRN,Brunei Darussalam,partner_to_asean
2014,616,104,19775.290000000008,2198.62,POL,Poland,MMR,Myanmar,partner_to_asean
2014,616,116,3832.769000000001,4196.998000000003,POL,Poland,KHM,Cambodia,partner_to_asean
2014,616,360,175072.57300000006,64931.85599999974,POL,Poland,IDN,Indonesia,partner_to_asean
2014,616,418,1067.4599999999998,1502.572,POL,Poland,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,616,458,253686.214,48539.33199999981,POL,Poland,MYS,Malaysia,partner_to_asean
2014,616,608,102256.90399999998,77236.16599999998,POL,Poland,PHL,Philippines,partner_to_asean
2014,616,702,1068578.8769999996,525223.1290000005,POL,Poland,SGP,Singapore,partner_to_asean
2014,616,704,192944.48999999993,103678.39999999986,POL,Poland,VNM,Viet Nam,partner_to_asean
2014,616,764,269557.7449999999,65267.71299999986,POL,Poland,THA,Thailand,partner_to_asean
2014,702,56,3357731.8659999906,676175.2910000004,SGP,Singapore,BEL,Belgium,asean_to_partner
2014,702,156,35885496.9440001,12668577.433000011,SGP,Singapore,CHN,China,asean_to_partner
2014,702,251,3861317.4450000064,1399966.302000005,SGP,Singapore,FRA,France,asean_to_partner
2014,702,276,6462144.37700001,158691.03299999968,SGP,Singapore,DEU,Germany,asean_to_partner
2014,702,380,392242.8239999997,101646.2289999998,SGP,Singapore,ITA,Italy,asean_to_partner
2014,702,392,7626780.279999997,902874.8960000016,SGP,Singapore,JPN,Japan,asean_to_partner
2014,702,410,12648460.158999974,6089146.519999997,SGP,Singapore,KOR,Rep. of Korea,asean_to_partner
2014,702,528,4261674.271999993,207527.62399999957,SGP,Singapore,NLD,Netherlands,asean_to_partner
2014,702,616,921767.3460000008,328653.5909999998,SGP,Singapore,POL,Poland,asean_to_partner
2014,702,724,570758.3379999995,47766.02699999971,SGP,Singapore,ESP,Spain,asean_to_partner
2014,702,752,131829.2899999999,17301.07300000001,SGP,Singapore,SWE,Sweden,asean_to_partner
2014,702,826,2182334.0560000036,461530.840999999,SGP,Singapore,GBR,United Kingdom,asean_to_partner
2014,702,842,15804139.874999983,826958.8330000004,SGP,Singapore,USA,USA,asean_to_partner
2014,704,56,730206.0709999994,263761.37700000004,VNM,Viet Nam,BEL,Belgium,asean_to_partner
2014,704,156,19010737.89200001,21450912.22799992,VNM,Viet Nam,CHN,China,asean_to_partner
2014,704,251,4058280.941999991,598561.768000002,VNM,Viet Nam,FRA,France,asean_to_partner
2014,704,276,7705132.55700001,800434.750000003,VNM,Viet Nam,DEU,Germany,asean_to_partner
2014,704,380,3018517.4229999944,348426.7029999994,VNM,Viet Nam,ITA,Italy,asean_to_partner
2014,704,392,15540057.912999997,7564290.758000006,VNM,Viet Nam,JPN,Japan,asean_to_partner
2014,704,410,7737818.25799999,3333754.0019999966,VNM,Viet Nam,KOR,Rep. of Korea,asean_to_partner
2014,704,528,3085535.7409999976,299170.0189999997,VNM,Viet Nam,NLD,Netherlands,asean_to_partner
2014,704,616,1260247.040000002,153251.9450000001,VNM,Viet Nam,POL,Poland,asean_to_partner
2014,704,724,2852738.2380000018,286749.9029999995,VNM,Viet Nam,ESP,Spain,asean_to_partner
2014,704,752,990987.2609999984,54701.09499999997,VNM,Viet Nam,SWE,Sweden,asean_to_partner
2014,704,826,4082904.998999995,420050.7049999999,VNM,Viet Nam,GBR,United Kingdom,asean_to_partner
2014,704,842,31885147.831999943,3775352.595,VNM,Viet Nam,USA,USA,asean_to_partner
2014,724,96,4564.756000000001,2815.987000000008,ESP,Spain,BRN,Brunei Darussalam,partner_to_asean
2014,724,104,24118.21000000001,6213.610000000006,ESP,Spain,MMR,Myanmar,partner_to_asean
2014,724,116,18143.41,9201.600000000017,ESP,Spain,KHM,Cambodia,partner_to_asean
2014,724,360,650336.697,115277.68700000003,ESP,Spain,IDN,Indonesia,partner_to_asean
2014,724,418,1927.373,489.96799999999985,ESP,Spain,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,724,458,762315.130999999,349295.59100000025,ESP,Spain,MYS,Malaysia,partner_to_asean
2014,724,608,479443.69900000055,141049.29599999974,ESP,Spain,PHL,Philippines,partner_to_asean
2014,724,702,1174890.430000004,661508.4040000021,ESP,Spain,SGP,Singapore,partner_to_asean
2014,724,704,482191.22300000006,135570.71800000002,ESP,Spain,VNM,Viet Nam,partner_to_asean
2014,724,764,687368.5990000006,215335.66799999936,ESP,Spain,THA,Thailand,partner_to_asean
2014,752,96,6760.393000000004,391.7429999999999,SWE,Sweden,BRN,Brunei Darussalam,partner_to_asean
2014,752,104,35465.52400000004,9723.57400000001,SWE,Sweden,MMR,Myanmar,partner_to_asean
2014,752,116,10530.79700000002,10643.898999999996,SWE,Sweden,KHM,Cambodia,partner_to_asean
2014,752,360,646104.6679999987,239003.6599999998,SWE,Sweden,IDN,Indonesia,partner_to_asean
2014,752,418,2532.292999999999,293.35799999999995,SWE,Sweden,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,752,458,577278.8300000003,129707.61,SWE,Sweden,MYS,Malaysia,partner_to_asean
2014,752,608,130118.29699999969,61727.49499999999,SWE,Sweden,PHL,Philippines,partner_to_asean
2014,752,702,1023121.8859999994,193239.73599999957,SWE,Sweden,SGP,Singapore,partner_to_asean
2014,752,704,262527.482,64067.12499999987,SWE,Sweden,VNM,Viet Nam,partner_to_asean
2014,752,764,713729.4280000001,168034.43999999954,SWE,Sweden,THA,Thailand,partner_to_asean
2014,764,56,1411894.6689999984,239470.5580000003,THA,Thailand,BEL,Belgium,asean_to_partner
2014,764,156,35296598.814999945,22861110.357999947,THA,Thailand,CHN,China,asean_to_partner
2014,764,251,3002575.452000004,469173.61399999977,THA,Thailand,FRA,France,asean_to_partner
2014,764,276,6302973.375999993,585697.9160000009,THA,Thailand,DEU,Germany,asean_to_partner
2014,764,380,1785757.337000001,440461.3119999985,THA,Thailand,ITA,Italy,asean_to_partner
2014,764,392,21921334.20800004,8984581.169000043,THA,Thailand,JPN,Japan,asean_to_partner
2014,764,410,5366491.564999992,4985893.496000002,THA,Thailand,KOR,Rep. of Korea,asean_to_partner
2014,764,528,4223025.717999999,564895.5450000003,THA,Thailand,NLD,Netherlands,asean_to_partner
2014,764,616,836190.1149999991,117607.25300000008,THA,Thailand,POL,Poland,asean_to_partner
2014,764,724,1155429.4219999989,259621.2519999997,THA,Thailand,ESP,Spain,asean_to_partner
2014,764,752,646032.2049999996,98483.71599999996,THA,Thailand,SWE,Sweden,asean_to_partner
2014,764,826,4148879.447000001,740308.8410000022,THA,Thailand,GBR,United Kingdom,asean_to_partner
2014,764,842,27930347.242999967,3735183.9019999937,THA,Thailand,USA,USA,asean_to_partner
2014,826,96,321050.5739999998,5225.331000000024,GBR,United Kingdom,BRN,Brunei Darussalam,partner_to_asean
2014,826,104,42650.75199999996,9770.338000000002,GBR,United Kingdom,MMR,Myanmar,partner_to_asean
2014,826,116,31532.690000000024,2909.318000000002,GBR,United Kingdom,KHM,Cambodia,partner_to_asean
2014,826,360,940743.438000001,388921.5819999977,GBR,United Kingdom,IDN,Indonesia,partner_to_asean
2014,826,418,9805.138,925.4489999999998,GBR,United Kingdom,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,826,458,2305747.5520000015,354894.4330000001,GBR,United Kingdom,MYS,Malaysia,partner_to_asean
2014,826,608,595723.055,67995.37099999993,GBR,United Kingdom,PHL,Philippines,partner_to_asean
2014,826,702,6105757.844000007,485698.678,GBR,United Kingdom,SGP,Singapore,partner_to_asean
2014,826,704,734918.9609999997,264969.75099999976,GBR,United Kingdom,VNM,Viet Nam,partner_to_asean
2014,826,764,2646600.1199999955,1372954.265,GBR,United Kingdom,THA,Thailand,partner_to_asean
2014,842,96,326752.522,20196.709000000068,USA,USA,BRN,Brunei Darussalam,partner_to_asean
2014,842,104,124798.85900000004,60930.96899999993,USA,USA,MMR,Myanmar,partner_to_asean
2014,842,116,428813.3750000001,111276.79700000002,USA,USA,KHM,Cambodia,partner_to_asean
2014,842,360,8045795.458999992,6679447.297999971,USA,USA,IDN,Indonesia,partner_to_asean
2014,842,418,42768.25799999997,6573.764000000003,USA,USA,LAO,Lao People's Dem. Rep.,partner_to_asean
2014,842,458,15941441.05099998,2979577.106000002,USA,USA,MYS,Malaysia,partner_to_asean
2014,842,608,8092921.265999985,5140040.797999988,USA,USA,PHL,Philippines,partner_to_asean
2014,842,702,36091707.07399999,4657839.262000002,USA,USA,SGP,Singapore,partner_to_asean
