country_iso3,country_name,country_group,year,metric,unit,value
EUU,European Union,PARTNER,2007,gdp_constant_2015_usd,USD constant 2015,13190293140115.9
EUU,European Union,PARTNER,2007,gdp_current_usd,USD,14789471689508.0
EUU,European Union,PARTNER,2007,gdp_per_capita_usd,USD,33704.6636441399
EUU,European Union,PARTNER,2007,population,persons,438796003.0
EUU,European Union,PARTNER,2007,trade_pct_gdp,% of GDP,79.7970825624113
EUU,European Union,PARTNER,2008,fdi_net_inflow_usd,USD,825460956900.288
EUU,European Union,PARTNER,2008,gdp_constant_2015_usd,USD constant 2015,13271807422071.9
EUU,European Union,PARTNER,2008,gdp_current_usd,USD,16364455236166.7
EUU,European Union,PARTNER,2008,gdp_per_capita_usd,USD,37169.0746850842
EUU,European Union,PARTNER,2008,population,persons,440270719.0
EUU,European Union,PARTNER,2008,trade_pct_gdp,% of GDP,80.7845229076774
EUU,European Union,PARTNER,2009,fdi_net_inflow_usd,USD,585517909000.086
EUU,European Union,PARTNER,2009,gdp_constant_2015_usd,USD constant 2015,12699515364509.5
EUU,European Union,PARTNER,2009,gdp_current_usd,USD,14844813523140.0
EUU,European Union,PARTNER,2009,gdp_per_capita_usd,USD,33632.0748456258
EUU,European Union,PARTNER,2009,population,persons,441388573.0
EUU,European Union,PARTNER,2009,trade_pct_gdp,% of GDP,70.5061117229528
EUU,European Union,PARTNER,2010,fdi_net_inflow_usd,USD,480128559624.506
EUU,European Union,PARTNER,2010,gdp_constant_2015_usd,USD constant 2015,12976593517674.0
EUU,European Union,PARTNER,2010,gdp_current_usd,USD,14641773544950.6
EUU,European Union,PARTNER,2010,gdp_per_capita_usd,USD,33119.5673211775
EUU,European Union,PARTNER,2010,population,persons,442088310.0
EUU,European Union,PARTNER,2010,trade_pct_gdp,% of GDP,78.282201525606
EUU,European Union,PARTNER,2011,fdi_net_inflow_usd,USD,903651733603.218
EUU,European Union,PARTNER,2011,gdp_constant_2015_usd,USD constant 2015,13231012723603.5
EUU,European Union,PARTNER,2011,gdp_current_usd,USD,15874713437636.1
EUU,European Union,PARTNER,2011,gdp_per_capita_usd,USD,35963.3147849808
EUU,European Union,PARTNER,2011,population,persons,441414078.0
EUU,European Union,PARTNER,2011,trade_pct_gdp,% of GDP,83.4716468978193
EUU,European Union,PARTNER,2012,fdi_net_inflow_usd,USD,582411385398.083
EUU,European Union,PARTNER,2012,gdp_constant_2015_usd,USD constant 2015,13129872603290.2
EUU,European Union,PARTNER,2012,gdp_current_usd,USD,14731876146120.7
EUU,European Union,PARTNER,2012,gdp_per_capita_usd,USD,33324.7709896821
EUU,European Union,PARTNER,2012,population,persons,442069839.0
EUU,European Union,PARTNER,2012,trade_pct_gdp,% of GDP,85.0872994138992
EUU,European Union,PARTNER,2013,fdi_net_inflow_usd,USD,613498236804.181
EUU,European Union,PARTNER,2013,gdp_constant_2015_usd,USD constant 2015,13125534418029.3
EUU,European Union,PARTNER,2013,gdp_current_usd,USD,15398507628838.6
EUU,European Union,PARTNER,2013,gdp_per_capita_usd,USD,34804.7281200997
EUU,European Union,PARTNER,2013,population,persons,442425741.0
EUU,European Union,PARTNER,2013,trade_pct_gdp,% of GDP,84.7802544688451
EUU,European Union,PARTNER,2014,fdi_net_inflow_usd,USD,468473023861.312
EUU,European Union,PARTNER,2014,gdp_constant_2015_usd,USD constant 2015,13339837928675.8
EUU,European Union,PARTNER,2014,gdp_current_usd,USD,15763596442222.6
EUU,European Union,PARTNER,2014,gdp_per_capita_usd,USD,35590.1004559069
EUU,European Union,PARTNER,2014,population,persons,442920819.0
EUU,European Union,PARTNER,2014,trade_pct_gdp,% of GDP,85.494561926335
EUU,European Union,PARTNER,2015,fdi_net_inflow_usd,USD,849890812406.505
EUU,European Union,PARTNER,2015,gdp_constant_2015_usd,USD constant 2015,13656252620703.3
EUU,European Union,PARTNER,2015,gdp_current_usd,USD,13656252620703.3
EUU,European Union,PARTNER,2015,gdp_per_capita_usd,USD,30771.6568591261
EUU,European Union,PARTNER,2015,population,persons,443793218.0
EUU,European Union,PARTNER,2015,trade_pct_gdp,% of GDP,86.6784748227273
EUU,European Union,PARTNER,2016,fdi_net_inflow_usd,USD,729126074548.51
EUU,European Union,PARTNER,2016,gdp_constant_2015_usd,USD constant 2015,13918449980505.1
EUU,European Union,PARTNER,2016,gdp_current_usd,USD,13988147697216.6
EUU,European Union,PARTNER,2016,gdp_per_capita_usd,USD,31456.8971280656
EUU,European Union,PARTNER,2016,population,persons,444676652.0
EUU,European Union,PARTNER,2016,trade_pct_gdp,% of GDP,85.784351990334
EUU,European Union,PARTNER,2017,fdi_net_inflow_usd,USD,591455183723.147
EUU,European Union,PARTNER,2017,gdp_constant_2015_usd,USD constant 2015,14310687274644.1
EUU,European Union,PARTNER,2017,gdp_current_usd,USD,14871313684625.8
EUU,European Union,PARTNER,2017,gdp_per_capita_usd,USD,33394.5888043692
EUU,European Union,PARTNER,2017,population,persons,445321060.0
EUU,European Union,PARTNER,2017,trade_pct_gdp,% of GDP,88.7153567222581
EUU,European Union,PARTNER,2018,fdi_net_inflow_usd,USD,133983702758.315
EUU,European Union,PARTNER,2018,gdp_constant_2015_usd,USD constant 2015,14603544059407.1
EUU,European Union,PARTNER,2018,gdp_current_usd,USD,16092403309151.5
EUU,European Union,PARTNER,2018,gdp_per_capita_usd,USD,36054.953230113
EUU,European Union,PARTNER,2018,population,persons,446329890.0
EUU,European Union,PARTNER,2018,trade_pct_gdp,% of GDP,90.4287944304584
EUU,European Union,PARTNER,2019,fdi_net_inflow_usd,USD,582178363188.55
EUU,European Union,PARTNER,2019,gdp_constant_2015_usd,USD constant 2015,14877396575749.2
EUU,European Union,PARTNER,2019,gdp_current_usd,USD,15809073096211.4
EUU,European Union,PARTNER,2019,gdp_per_capita_usd,USD,35374.1403676934
EUU,European Union,PARTNER,2019,population,persons,446910453.0
EUU,European Union,PARTNER,2019,trade_pct_gdp,% of GDP,90.5535185606555
EUU,European Union,PARTNER,2020,fdi_net_inflow_usd,USD,178618904096.684
EUU,European Union,PARTNER,2020,gdp_constant_2015_usd,USD constant 2015,14047404390856.4
EUU,European Union,PARTNER,2020,gdp_current_usd,USD,15504055464107.4
EUU,European Union,PARTNER,2020,gdp_per_capita_usd,USD,34694.7035869195
EUU,European Union,PARTNER,2020,population,persons,446870959.0
EUU,European Union,PARTNER,2020,trade_pct_gdp,% of GDP,83.8178454761989
EUU,European Union,PARTNER,2021,fdi_net_inflow_usd,USD,684481966450.194
EUU,European Union,PARTNER,2021,gdp_constant_2015_usd,USD constant 2015,14943312743921.6
EUU,European Union,PARTNER,2021,gdp_current_usd,USD,17495226733585.2
EUU,European Union,PARTNER,2021,gdp_per_capita_usd,USD,39206.9791776084
EUU,European Union,PARTNER,2021,population,persons,446227358.0
EUU,European Union,PARTNER,2021,trade_pct_gdp,% of GDP,91.2031115580478
EUU,European Union,PARTNER,2022,fdi_net_inflow_usd,USD,238778768818.174
EUU,European Union,PARTNER,2022,gdp_constant_2015_usd,USD constant 2015,15475526647498.2
EUU,European Union,PARTNER,2022,gdp_current_usd,USD,17023612496380.4
EUU,European Union,PARTNER,2022,gdp_per_capita_usd,USD,38066.8844892624
EUU,European Union,PARTNER,2022,population,persons,447202673.0
EUU,European Union,PARTNER,2022,trade_pct_gdp,% of GDP,103.706433693426
EUU,European Union,PARTNER,2023,fdi_net_inflow_usd,USD,-257265650199.722
EUU,European Union,PARTNER,2023,gdp_constant_2015_usd,USD constant 2015,15545835479247.4
EUU,European Union,PARTNER,2023,gdp_current_usd,USD,18659133072074.8
EUU,European Union,PARTNER,2023,gdp_per_capita_usd,USD,41566.5741100785
EUU,European Union,PARTNER,2023,population,persons,448897545.0
EUU,European Union,PARTNER,2023,trade_pct_gdp,% of GDP,95.2160371763138
EUU,European Union,PARTNER,2024,fdi_net_inflow_usd,USD,298211533521.557
EUU,European Union,PARTNER,2024,gdp_constant_2015_usd,USD constant 2015,15711329898680.8
EUU,European Union,PARTNER,2024,gdp_current_usd,USD,19497115588443.6
EUU,European Union,PARTNER,2024,gdp_per_capita_usd,USD,43304.9642561331
EUU,European Union,PARTNER,2024,population,persons,450228188.0
EUU,European Union,PARTNER,2024,trade_pct_gdp,% of GDP,91.6513434875625
IDN,Indonesia,ASEAN,2000,fdi_net_inflow_usd,USD,-4550355285.71428
IDN,Indonesia,ASEAN,2000,gdp_constant_2015_usd,USD constant 2015,395012382597.556
IDN,Indonesia,ASEAN,2000,gdp_current_usd,USD,165021012077.81
IDN,Indonesia,ASEAN,2000,gdp_per_capita_usd,USD,763.711124950924
IDN,Indonesia,ASEAN,2000,population,persons,216077790.0
IDN,Indonesia,ASEAN,2000,trade_pct_gdp,% of GDP,71.4368759173731
IDN,Indonesia,ASEAN,2001,fdi_net_inflow_usd,USD,-2977391857.14286
IDN,Indonesia,ASEAN,2001,gdp_constant_2015_usd,USD constant 2015,409404526219.842
IDN,Indonesia,ASEAN,2001,gdp_current_usd,USD,160446947784.909
IDN,Indonesia,ASEAN,2001,gdp_per_capita_usd,USD,732.307093405708
IDN,Indonesia,ASEAN,2001,population,persons,219097902.0
IDN,Indonesia,ASEAN,2001,trade_pct_gdp,% of GDP,69.7932075256238
IDN,Indonesia,ASEAN,2002,fdi_net_inflow_usd,USD,145085548.722222
IDN,Indonesia,ASEAN,2002,gdp_constant_2015_usd,USD constant 2015,427825582126.161
IDN,Indonesia,ASEAN,2002,gdp_current_usd,USD,195660611165.183
IDN,Indonesia,ASEAN,2002,gdp_per_capita_usd,USD,881.002913569131
IDN,Indonesia,ASEAN,2002,population,persons,222088495.0
IDN,Indonesia,ASEAN,2002,trade_pct_gdp,% of GDP,59.0794617663723
IDN,Indonesia,ASEAN,2003,fdi_net_inflow_usd,USD,-596923827.786241
IDN,Indonesia,ASEAN,2003,gdp_constant_2015_usd,USD constant 2015,448277224148.753
IDN,Indonesia,ASEAN,2003,gdp_current_usd,USD,234772463823.808
IDN,Indonesia,ASEAN,2003,gdp_per_capita_usd,USD,1043.2105838671
IDN,Indonesia,ASEAN,2003,population,persons,225048008.0
IDN,Indonesia,ASEAN,2003,trade_pct_gdp,% of GDP,53.6164937473016
IDN,Indonesia,ASEAN,2004,fdi_net_inflow_usd,USD,1896082770.0
IDN,Indonesia,ASEAN,2004,gdp_constant_2015_usd,USD constant 2015,470829486219.898
IDN,Indonesia,ASEAN,2004,gdp_current_usd,USD,256836875295.452
IDN,Indonesia,ASEAN,2004,gdp_per_capita_usd,USD,1126.84004447173
IDN,Indonesia,ASEAN,2004,population,persons,227926649.0
IDN,Indonesia,ASEAN,2004,trade_pct_gdp,% of GDP,59.761294836691
IDN,Indonesia,ASEAN,2005,fdi_net_inflow_usd,USD,8336257207.64285
IDN,Indonesia,ASEAN,2005,gdp_constant_2015_usd,USD constant 2015,497631790442.44
IDN,Indonesia,ASEAN,2005,gdp_current_usd,USD,285868619196.085
IDN,Indonesia,ASEAN,2005,gdp_per_capita_usd,USD,1238.21447629488
IDN,Indonesia,ASEAN,2005,population,persons,230871650.0
IDN,Indonesia,ASEAN,2005,trade_pct_gdp,% of GDP,63.9879358688635
IDN,Indonesia,ASEAN,2006,fdi_net_inflow_usd,USD,4914201435.40071
IDN,Indonesia,ASEAN,2006,gdp_constant_2015_usd,USD constant 2015,525006275302.523
IDN,Indonesia,ASEAN,2006,gdp_current_usd,USD,364570515618.357
IDN,Indonesia,ASEAN,2006,gdp_per_capita_usd,USD,1558.31562847163
IDN,Indonesia,ASEAN,2006,population,persons,233951652.0
IDN,Indonesia,ASEAN,2006,trade_pct_gdp,% of GDP,56.6571268148867
IDN,Indonesia,ASEAN,2007,fdi_net_inflow_usd,USD,6928480000.0
IDN,Indonesia,ASEAN,2007,gdp_constant_2015_usd,USD constant 2015,558318040161.892
IDN,Indonesia,ASEAN,2007,gdp_current_usd,USD,432216737774.861
IDN,Indonesia,ASEAN,2007,gdp_per_capita_usd,USD,1823.21976255073
IDN,Indonesia,ASEAN,2007,population,persons,237062337.0
IDN,Indonesia,ASEAN,2007,trade_pct_gdp,% of GDP,54.8292499782075
IDN,Indonesia,ASEAN,2008,fdi_net_inflow_usd,USD,9318453649.82664
IDN,Indonesia,ASEAN,2008,gdp_constant_2015_usd,USD constant 2015,591893632243.067
IDN,Indonesia,ASEAN,2008,gdp_current_usd,USD,510228634992.258
IDN,Indonesia,ASEAN,2008,gdp_per_capita_usd,USD,2124.55483920618
IDN,Indonesia,ASEAN,2008,population,persons,240157903.0
IDN,Indonesia,ASEAN,2008,trade_pct_gdp,% of GDP,58.5613996312961
IDN,Indonesia,ASEAN,2009,fdi_net_inflow_usd,USD,4877369178.4365
IDN,Indonesia,ASEAN,2009,gdp_constant_2015_usd,USD constant 2015,619291626017.383
IDN,Indonesia,ASEAN,2009,gdp_current_usd,USD,539580085612.401
IDN,Indonesia,ASEAN,2009,gdp_per_capita_usd,USD,2218.48541852977
IDN,Indonesia,ASEAN,2009,population,persons,243220028.0
IDN,Indonesia,ASEAN,2009,trade_pct_gdp,% of GDP,45.5121213687054
IDN,Indonesia,ASEAN,2010,fdi_net_inflow_usd,USD,15292009410.5099
IDN,Indonesia,ASEAN,2010,gdp_constant_2015_usd,USD constant 2015,657835433773.518
IDN,Indonesia,ASEAN,2010,gdp_current_usd,USD,755094157621.936
IDN,Indonesia,ASEAN,2010,gdp_per_capita_usd,USD,3065.68348377765
IDN,Indonesia,ASEAN,2010,population,persons,246305322.0
IDN,Indonesia,ASEAN,2010,trade_pct_gdp,% of GDP,46.7012738758737
IDN,Indonesia,ASEAN,2011,fdi_net_inflow_usd,USD,20564938226.7185
IDN,Indonesia,ASEAN,2011,gdp_constant_2015_usd,USD constant 2015,698422460479.197
IDN,Indonesia,ASEAN,2011,gdp_current_usd,USD,892969104563.171
IDN,Indonesia,ASEAN,2011,gdp_per_capita_usd,USD,3579.46442466152
IDN,Indonesia,ASEAN,2011,population,persons,249470032.0
IDN,Indonesia,ASEAN,2011,trade_pct_gdp,% of GDP,50.1800131841104
IDN,Indonesia,ASEAN,2012,fdi_net_inflow_usd,USD,21200778607.8726
IDN,Indonesia,ASEAN,2012,gdp_constant_2015_usd,USD constant 2015,740537688618.414
IDN,Indonesia,ASEAN,2012,gdp_current_usd,USD,917869913332.649
IDN,Indonesia,ASEAN,2012,gdp_per_capita_usd,USD,3632.27254030331
IDN,Indonesia,ASEAN,2012,population,persons,252698525.0
IDN,Indonesia,ASEAN,2012,trade_pct_gdp,% of GDP,49.5828982992627
IDN,Indonesia,ASEAN,2013,fdi_net_inflow_usd,USD,23281742361.5305
IDN,Indonesia,ASEAN,2013,gdp_constant_2015_usd,USD constant 2015,781691320690.699
IDN,Indonesia,ASEAN,2013,gdp_current_usd,USD,912524136718.018
IDN,Indonesia,ASEAN,2013,gdp_per_capita_usd,USD,3566.60284506078
IDN,Indonesia,ASEAN,2013,population,persons,255852467.0
IDN,Indonesia,ASEAN,2013,trade_pct_gdp,% of GDP,48.6373726752893
IDN,Indonesia,ASEAN,2014,fdi_net_inflow_usd,USD,25120732059.5134
IDN,Indonesia,ASEAN,2014,gdp_constant_2015_usd,USD constant 2015,820828013230.588
IDN,Indonesia,ASEAN,2014,gdp_current_usd,USD,890814755533.537
IDN,Indonesia,ASEAN,2014,gdp_per_capita_usd,USD,3441.06808464008
IDN,Indonesia,ASEAN,2014,population,persons,258877399.0
IDN,Indonesia,ASEAN,2014,trade_pct_gdp,% of GDP,48.0801755855227
IDN,Indonesia,ASEAN,2015,fdi_net_inflow_usd,USD,19779127976.9576
IDN,Indonesia,ASEAN,2015,gdp_constant_2015_usd,USD constant 2015,860854232686.214
IDN,Indonesia,ASEAN,2015,gdp_current_usd,USD,860854232686.214
IDN,Indonesia,ASEAN,2015,gdp_per_capita_usd,USD,3288.22269725538
IDN,Indonesia,ASEAN,2015,population,persons,261799249.0
IDN,Indonesia,ASEAN,2015,trade_pct_gdp,% of GDP,41.9376402415294
IDN,Indonesia,ASEAN,2016,fdi_net_inflow_usd,USD,4541713739.23769
IDN,Indonesia,ASEAN,2016,gdp_constant_2015_usd,USD constant 2015,904181621780.388
IDN,Indonesia,ASEAN,2016,gdp_current_usd,USD,931877364037.698
IDN,Indonesia,ASEAN,2016,gdp_per_capita_usd,USD,3521.46943457574
IDN,Indonesia,ASEAN,2016,population,persons,264627418.0
IDN,Indonesia,ASEAN,2016,trade_pct_gdp,% of GDP,37.4213418023318
IDN,Indonesia,ASEAN,2017,fdi_net_inflow_usd,USD,20510310832.4469
IDN,Indonesia,ASEAN,2017,gdp_constant_2015_usd,USD constant 2015,950021694164.001
IDN,Indonesia,ASEAN,2017,gdp_current_usd,USD,1015618744159.73
IDN,Indonesia,ASEAN,2017,gdp_per_capita_usd,USD,3798.88326174526
IDN,Indonesia,ASEAN,2017,population,persons,267346658.0
IDN,Indonesia,ASEAN,2017,trade_pct_gdp,% of GDP,39.3554970704606
IDN,Indonesia,ASEAN,2018,fdi_net_inflow_usd,USD,18909826043.5105
IDN,Indonesia,ASEAN,2018,gdp_constant_2015_usd,USD constant 2015,999178586309.021
IDN,Indonesia,ASEAN,2018,gdp_current_usd,USD,1042271532988.63
IDN,Indonesia,ASEAN,2018,gdp_per_capita_usd,USD,3860.95353090726
IDN,Indonesia,ASEAN,2018,population,persons,269951846.0
IDN,Indonesia,ASEAN,2018,trade_pct_gdp,% of GDP,43.0743089552002
IDN,Indonesia,ASEAN,2019,fdi_net_inflow_usd,USD,24993551748.0098
IDN,Indonesia,ASEAN,2019,gdp_constant_2015_usd,USD constant 2015,1049330233997.45
IDN,Indonesia,ASEAN,2019,gdp_current_usd,USD,1119099871350.2
IDN,Indonesia,ASEAN,2019,gdp_per_capita_usd,USD,4106.94856160358
IDN,Indonesia,ASEAN,2019,population,persons,272489381.0
IDN,Indonesia,ASEAN,2019,trade_pct_gdp,% of GDP,37.6277775357108
IDN,Indonesia,ASEAN,2020,fdi_net_inflow_usd,USD,19175077747.8077
IDN,Indonesia,ASEAN,2020,gdp_constant_2015_usd,USD constant 2015,1027656193885.38
IDN,Indonesia,ASEAN,2020,gdp_current_usd,USD,1059054842698.48
IDN,Indonesia,ASEAN,2020,gdp_per_capita_usd,USD,3853.70288774146
IDN,Indonesia,ASEAN,2020,population,persons,274814866.0
IDN,Indonesia,ASEAN,2020,trade_pct_gdp,% of GDP,32.9721754002427
IDN,Indonesia,ASEAN,2021,fdi_net_inflow_usd,USD,21213080329.8582
IDN,Indonesia,ASEAN,2021,gdp_constant_2015_usd,USD constant 2015,1065709127396.86
IDN,Indonesia,ASEAN,2021,gdp_current_usd,USD,1186509691086.73
IDN,Indonesia,ASEAN,2021,gdp_per_capita_usd,USD,4287.17313995098
IDN,Indonesia,ASEAN,2021,population,persons,276758053.0
IDN,Indonesia,ASEAN,2021,trade_pct_gdp,% of GDP,40.2047582749671
IDN,Indonesia,ASEAN,2022,fdi_net_inflow_usd,USD,24702029705.0926
IDN,Indonesia,ASEAN,2022,gdp_constant_2015_usd,USD constant 2015,1122268412650.2
IDN,Indonesia,ASEAN,2022,gdp_current_usd,USD,1319101183380.15
IDN,Indonesia,ASEAN,2022,gdp_per_capita_usd,USD,4730.83484836107
IDN,Indonesia,ASEAN,2022,population,persons,278830529.0
IDN,Indonesia,ASEAN,2022,trade_pct_gdp,% of GDP,45.4646701959453
IDN,Indonesia,ASEAN,2023,fdi_net_inflow_usd,USD,21543358781.3828
IDN,Indonesia,ASEAN,2023,gdp_constant_2015_usd,USD constant 2015,1178932006499.5
IDN,Indonesia,ASEAN,2023,gdp_current_usd,USD,1371169301563.62
IDN,Indonesia,ASEAN,2023,gdp_per_capita_usd,USD,4876.30774512252
IDN,Indonesia,ASEAN,2023,population,persons,281190067.0
IDN,Indonesia,ASEAN,2023,trade_pct_gdp,% of GDP,41.3362868707652
IDN,Indonesia,ASEAN,2024,fdi_net_inflow_usd,USD,24275445280.2272
IDN,Indonesia,ASEAN,2024,gdp_constant_2015_usd,USD constant 2015,1238236350136.56
IDN,Indonesia,ASEAN,2024,gdp_current_usd,USD,1396300098190.97
IDN,Indonesia,ASEAN,2024,gdp_per_capita_usd,USD,4925.43048751861
IDN,Indonesia,ASEAN,2024,population,persons,283487931.0
IDN,Indonesia,ASEAN,2024,trade_pct_gdp,% of GDP,42.572647301834
JPN,Japan,PARTNER,2000,fdi_net_inflow_usd,USD,10688168325.6084
JPN,Japan,PARTNER,2000,gdp_constant_2015_usd,USD constant 2015,3986755544463.82
JPN,Japan,PARTNER,2000,gdp_current_usd,USD,4968359075956.59
JPN,Japan,PARTNER,2000,gdp_per_capita_usd,USD,39169.3595701504
JPN,Japan,PARTNER,2000,population,persons,126843000.0
JPN,Japan,PARTNER,2000,trade_pct_gdp,% of GDP,19.5623715839054
JPN,Japan,PARTNER,2001,fdi_net_inflow_usd,USD,4926033619.1846
JPN,Japan,PARTNER,2001,gdp_constant_2015_usd,USD constant 2015,4002148544212.9
JPN,Japan,PARTNER,2001,gdp_current_usd,USD,4374711694090.87
JPN,Japan,PARTNER,2001,gdp_per_capita_usd,USD,34406.1824638092
JPN,Japan,PARTNER,2001,population,persons,127149000.0
JPN,Japan,PARTNER,2001,trade_pct_gdp,% of GDP,19.5596044720071
JPN,Japan,PARTNER,2002,fdi_net_inflow_usd,USD,11557373873.9418
JPN,Japan,PARTNER,2002,gdp_constant_2015_usd,USD constant 2015,4003827945767.2
JPN,Japan,PARTNER,2002,gdp_current_usd,USD,4182846045873.61
JPN,Japan,PARTNER,2002,gdp_per_capita_usd,USD,32820.7936433254
JPN,Japan,PARTNER,2002,population,persons,127445000.0
JPN,Japan,PARTNER,2002,trade_pct_gdp,% of GDP,20.4471220661583
JPN,Japan,PARTNER,2003,fdi_net_inflow_usd,USD,8771535612.31507
JPN,Japan,PARTNER,2003,gdp_constant_2015_usd,USD constant 2015,4065291729517.45
JPN,Japan,PARTNER,2003,gdp_current_usd,USD,4519561645253.53
JPN,Japan,PARTNER,2003,gdp_per_capita_usd,USD,35387.0374203599
JPN,Japan,PARTNER,2003,population,persons,127718000.0
JPN,Japan,PARTNER,2003,trade_pct_gdp,% of GDP,21.3261252678119
JPN,Japan,PARTNER,2004,fdi_net_inflow_usd,USD,7527948175.22323
JPN,Japan,PARTNER,2004,gdp_constant_2015_usd,USD constant 2015,4154163710039.3
JPN,Japan,PARTNER,2004,gdp_current_usd,USD,4893116005656.56
JPN,Japan,PARTNER,2004,gdp_per_capita_usd,USD,38298.9801712303
JPN,Japan,PARTNER,2004,population,persons,127761000.0
JPN,Japan,PARTNER,2004,trade_pct_gdp,% of GDP,23.6643534228975
JPN,Japan,PARTNER,2005,fdi_net_inflow_usd,USD,5459618342.94078
JPN,Japan,PARTNER,2005,gdp_constant_2015_usd,USD constant 2015,4229100705435.58
JPN,Japan,PARTNER,2005,gdp_current_usd,USD,4831467035389.8
JPN,Japan,PARTNER,2005,gdp_per_capita_usd,USD,37812.8950199948
JPN,Japan,PARTNER,2005,population,persons,127773000.0
JPN,Japan,PARTNER,2005,trade_pct_gdp,% of GDP,26.2299545778565
JPN,Japan,PARTNER,2006,fdi_net_inflow_usd,USD,-2396909736.30511
JPN,Japan,PARTNER,2006,gdp_constant_2015_usd,USD constant 2015,4287138774362.24
JPN,Japan,PARTNER,2006,gdp_current_usd,USD,4601663122649.92
JPN,Japan,PARTNER,2006,gdp_per_capita_usd,USD,35991.546002862
JPN,Japan,PARTNER,2006,population,persons,127854000.0
JPN,Japan,PARTNER,2006,trade_pct_gdp,% of GDP,30.0163760986692
JPN,Japan,PARTNER,2007,fdi_net_inflow_usd,USD,21631204435.6846
JPN,Japan,PARTNER,2007,gdp_constant_2015_usd,USD constant 2015,4350758602405.54
JPN,Japan,PARTNER,2007,gdp_current_usd,USD,4579750920354.81
JPN,Japan,PARTNER,2007,gdp_per_capita_usd,USD,35779.0245416427
JPN,Japan,PARTNER,2007,population,persons,128001000.0
JPN,Japan,PARTNER,2007,trade_pct_gdp,% of GDP,32.816578051879
JPN,Japan,PARTNER,2008,fdi_net_inflow_usd,USD,24624845329.5647
JPN,Japan,PARTNER,2008,gdp_constant_2015_usd,USD constant 2015,4297492743392.88
JPN,Japan,PARTNER,2008,gdp_current_usd,USD,5106679115127.3
JPN,Japan,PARTNER,2008,gdp_per_capita_usd,USD,39876.3039685725
JPN,Japan,PARTNER,2008,population,persons,128063000.0
JPN,Japan,PARTNER,2008,trade_pct_gdp,% of GDP,34.1294765412245
JPN,Japan,PARTNER,2009,fdi_net_inflow_usd,USD,12226471578.7438
JPN,Japan,PARTNER,2009,gdp_constant_2015_usd,USD constant 2015,4052826324003.77
JPN,Japan,PARTNER,2009,gdp_current_usd,USD,5289493117993.89
JPN,Japan,PARTNER,2009,gdp_per_capita_usd,USD,41308.9968370512
JPN,Japan,PARTNER,2009,population,persons,128047000.0
JPN,Japan,PARTNER,2009,trade_pct_gdp,% of GDP,24.3901665338555
JPN,Japan,PARTNER,2010,fdi_net_inflow_usd,USD,7440979284.16285
JPN,Japan,PARTNER,2010,gdp_constant_2015_usd,USD constant 2015,4218907820178.57
JPN,Japan,PARTNER,2010,gdp_current_usd,USD,5759071769013.11
JPN,Japan,PARTNER,2010,gdp_per_capita_usd,USD,44968.1562349739
JPN,Japan,PARTNER,2010,population,persons,128070000.0
JPN,Japan,PARTNER,2010,trade_pct_gdp,% of GDP,28.4984726938389
JPN,Japan,PARTNER,2011,fdi_net_inflow_usd,USD,-850717035.068238
JPN,Japan,PARTNER,2011,gdp_constant_2015_usd,USD constant 2015,4219912322040.1
JPN,Japan,PARTNER,2011,gdp_current_usd,USD,6233147172341.35
JPN,Japan,PARTNER,2011,gdp_per_capita_usd,USD,48760.0789494211
JPN,Japan,PARTNER,2011,population,persons,127833000.0
JPN,Japan,PARTNER,2011,trade_pct_gdp,% of GDP,30.1949607286296
JPN,Japan,PARTNER,2012,fdi_net_inflow_usd,USD,546962692.190725
JPN,Japan,PARTNER,2012,gdp_constant_2015_usd,USD constant 2015,4277925608846.49
JPN,Japan,PARTNER,2012,gdp_current_usd,USD,6272362996105.03
JPN,Japan,PARTNER,2012,gdp_per_capita_usd,USD,49145.2804308193
JPN,Japan,PARTNER,2012,population,persons,127629000.0
JPN,Japan,PARTNER,2012,trade_pct_gdp,% of GDP,30.4709109171752
JPN,Japan,PARTNER,2013,fdi_net_inflow_usd,USD,10648441636.2071
JPN,Japan,PARTNER,2013,gdp_constant_2015_usd,USD constant 2015,4363702302793.37
JPN,Japan,PARTNER,2013,gdp_current_usd,USD,5212328181166.18
JPN,Japan,PARTNER,2013,gdp_per_capita_usd,USD,40898.6478964744
JPN,Japan,PARTNER,2013,population,persons,127445000.0
JPN,Japan,PARTNER,2013,trade_pct_gdp,% of GDP,33.9787686509511
JPN,Japan,PARTNER,2014,fdi_net_inflow_usd,USD,19752249424.087
JPN,Japan,PARTNER,2014,gdp_constant_2015_usd,USD constant 2015,4376627829634.98
JPN,Japan,PARTNER,2014,gdp_current_usd,USD,4896994405353.29
JPN,Japan,PARTNER,2014,gdp_per_capita_usd,USD,38475.3952461838
JPN,Japan,PARTNER,2014,population,persons,127276000.0
JPN,Japan,PARTNER,2014,trade_pct_gdp,% of GDP,37.4314345686579
JPN,Japan,PARTNER,2015,fdi_net_inflow_usd,USD,5252218412.39171
JPN,Japan,PARTNER,2015,gdp_constant_2015_usd,USD constant 2015,4444930651964.18
JPN,Japan,PARTNER,2015,gdp_current_usd,USD,4444930651964.18
JPN,Japan,PARTNER,2015,gdp_per_capita_usd,USD,34960.6393843385
JPN,Japan,PARTNER,2015,population,persons,127141000.0
JPN,Japan,PARTNER,2015,trade_pct_gdp,% of GDP,35.4274083544798
