country_iso3,year,partner_group,direction,metric,value_usd_millions,source
KHM,2011,GBR,partner_to_asean,trade_goods,40.15717599999999,BACI HS07 V202601
KHM,2011,JPN,asean_to_partner,trade_goods,370.7963469999999,BACI HS07 V202601
KHM,2011,JPN,partner_to_asean,trade_goods,333.3361619999999,BACI HS07 V202601
KHM,2011,KOR,asean_to_partner,trade_goods,95.03877800000004,BACI HS07 V202601
KHM,2011,KOR,partner_to_asean,trade_goods,570.6967720000016,BACI HS07 V202601
KHM,2011,USA,partner_to_asean,fdi_flow,7.0,BEA USDIA
KHM,2011,USA,partner_to_asean,fdi_position,37.0,BEA USDIA
KHM,2011,USA,asean_to_partner,trade_goods,3444.9945579999976,BACI HS07 V202601
KHM,2011,USA,partner_to_asean,trade_goods,221.2658569999999,BACI HS07 V202601
KHM,2012,CHN,partner_to_asean,china_commercial_construction,120.0,CGIT 2023-Fall (>=$95M)
KHM,2012,CHN,partner_to_asean,china_commercial_investment,240.0,CGIT 2023-Fall (>=$95M)
KHM,2012,CHN,partner_to_asean,china_dev_finance,1624.920362271581,AidData GCDF 3.0 (constant 2021 USD)
KHM,2012,CHN,asean_to_partner,trade_goods,275.92983700000013,BACI HS07 V202601
KHM,2012,CHN,partner_to_asean,trade_goods,2690.641159000007,BACI HS07 V202601
KHM,2012,EU,partner_to_asean,fdi_flow,23.3226213,OECD BMD4 (fdi_flow)
KHM,2012,EU,partner_to_asean,fdi_position,209.76253,OECD BMD4 (fdi_position)
KHM,2012,EU,asean_to_partner,trade_goods,2230.542296,BACI HS07 V202601
KHM,2012,EU,partner_to_asean,trade_goods,331.883009,BACI HS07 V202601
KHM,2012,GBR,asean_to_partner,trade_goods,1004.090978,BACI HS07 V202601
KHM,2012,GBR,partner_to_asean,trade_goods,26.57999799999998,BACI HS07 V202601
KHM,2012,JPN,asean_to_partner,trade_goods,474.7234089999999,BACI HS07 V202601
KHM,2012,JPN,partner_to_asean,trade_goods,338.26739900000035,BACI HS07 V202601
KHM,2012,KOR,asean_to_partner,trade_goods,138.24774499999992,BACI HS07 V202601
KHM,2012,KOR,partner_to_asean,trade_goods,645.7867580000008,BACI HS07 V202601
KHM,2012,USA,partner_to_asean,fdi_flow,18.0,BEA USDIA
KHM,2012,USA,partner_to_asean,fdi_position,54.0,BEA USDIA
KHM,2012,USA,asean_to_partner,trade_goods,3398.5669009999965,BACI HS07 V202601
KHM,2012,USA,partner_to_asean,trade_goods,223.54029699999992,BACI HS07 V202601
KHM,2013,CHN,partner_to_asean,china_commercial_construction,250.0,CGIT 2023-Fall (>=$95M)
KHM,2013,CHN,partner_to_asean,china_commercial_investment,410.0,CGIT 2023-Fall (>=$95M)
KHM,2013,CHN,partner_to_asean,china_dev_finance,1214.0980473855886,AidData GCDF 3.0 (constant 2021 USD)
KHM,2013,CHN,asean_to_partner,trade_goods,451.4909030000001,BACI HS07 V202601
KHM,2013,CHN,partner_to_asean,trade_goods,3562.532219000008,BACI HS07 V202601
KHM,2013,EU,partner_to_asean,fdi_flow,29.9791875102158,OECD BMD4 (fdi_flow)
KHM,2013,EU,partner_to_asean,fdi_position,216.79768321439002,OECD BMD4 (fdi_position)
KHM,2013,EU,asean_to_partner,trade_goods,2836.022749999999,BACI HS07 V202601
KHM,2013,EU,partner_to_asean,trade_goods,300.5523250000003,BACI HS07 V202601
KHM,2013,GBR,partner_to_asean,fdi_position,31.291172,OECD BMD4 (fdi_position)
KHM,2013,GBR,asean_to_partner,trade_goods,1232.7334959999996,BACI HS07 V202601
KHM,2013,GBR,partner_to_asean,trade_goods,41.83115899999995,BACI HS07 V202601
KHM,2013,JPN,asean_to_partner,trade_goods,674.2298549999999,BACI HS07 V202601
KHM,2013,JPN,partner_to_asean,trade_goods,256.60381900000027,BACI HS07 V202601
KHM,2013,KOR,partner_to_asean,fdi_flow,-48.051182,OECD BMD4 (fdi_flow)
KHM,2013,KOR,partner_to_asean,fdi_position,1400.5696,OECD BMD4 (fdi_position)
KHM,2013,KOR,asean_to_partner,trade_goods,153.1645679999999,BACI HS07 V202601
KHM,2013,KOR,partner_to_asean,trade_goods,609.1070640000002,BACI HS07 V202601
KHM,2013,USA,partner_to_asean,fdi_flow,3.0,BEA USDIA
KHM,2013,USA,asean_to_partner,trade_goods,3681.5727400000023,BACI HS07 V202601
KHM,2013,USA,partner_to_asean,trade_goods,273.1998110000002,BACI HS07 V202601
KHM,2014,CHN,partner_to_asean,china_dev_finance,748.5674507585998,AidData GCDF 3.0 (constant 2021 USD)
KHM,2014,CHN,asean_to_partner,trade_goods,561.5820459999997,BACI HS07 V202601
KHM,2014,CHN,partner_to_asean,trade_goods,3436.809252000003,BACI HS07 V202601
KHM,2014,EU,partner_to_asean,fdi_flow,39.6578612246733,OECD BMD4 (fdi_flow)
KHM,2014,EU,partner_to_asean,fdi_position,2550.83138547649,OECD BMD4 (fdi_position)
KHM,2014,EU,asean_to_partner,trade_goods,3434.8390589999995,BACI HS07 V202601
KHM,2014,EU,partner_to_asean,trade_goods,421.2387399999999,BACI HS07 V202601
KHM,2014,GBR,partner_to_asean,fdi_position,29.641186,OECD BMD4 (fdi_position)
KHM,2014,GBR,asean_to_partner,trade_goods,1540.491994,BACI HS07 V202601
KHM,2014,GBR,partner_to_asean,trade_goods,31.532690000000024,BACI HS07 V202601
KHM,2014,JPN,asean_to_partner,trade_goods,852.0241120000001,BACI HS07 V202601
KHM,2014,JPN,partner_to_asean,trade_goods,350.5200399999998,BACI HS07 V202601
KHM,2014,KOR,partner_to_asean,fdi_flow,-23.399349,OECD BMD4 (fdi_flow)
KHM,2014,KOR,partner_to_asean,fdi_position,1079.6492,OECD BMD4 (fdi_position)
KHM,2014,KOR,asean_to_partner,trade_goods,220.06963100000016,BACI HS07 V202601
KHM,2014,KOR,partner_to_asean,trade_goods,632.6746979999997,BACI HS07 V202601
KHM,2014,USA,partner_to_asean,fdi_flow,22.0,BEA USDIA
KHM,2014,USA,partner_to_asean,fdi_position,105.0,BEA USDIA
KHM,2014,USA,asean_to_partner,trade_goods,3621.4114809999983,BACI HS07 V202601
KHM,2014,USA,partner_to_asean,trade_goods,428.8133750000001,BACI HS07 V202601
KHM,2015,CHN,partner_to_asean,china_commercial_construction,510.0,CGIT 2023-Fall (>=$95M)
KHM,2015,CHN,partner_to_asean,china_dev_finance,544.1776511610306,AidData GCDF 3.0 (constant 2021 USD)
KHM,2015,CHN,asean_to_partner,trade_goods,727.2100270000004,BACI HS07 V202601
KHM,2015,CHN,partner_to_asean,trade_goods,3711.192895000016,BACI HS07 V202601
KHM,2015,EU,partner_to_asean,fdi_flow,75.494768333387,OECD BMD4 (fdi_flow)
KHM,2015,EU,partner_to_asean,fdi_position,458.0967801220469,OECD BMD4 (fdi_position)
KHM,2015,EU,asean_to_partner,trade_goods,3888.476655999997,BACI HS07 V202601
KHM,2015,EU,partner_to_asean,trade_goods,462.0020600000002,BACI HS07 V202601
KHM,2015,GBR,asean_to_partner,trade_goods,1545.5061119999984,BACI HS07 V202601
KHM,2015,GBR,partner_to_asean,trade_goods,40.55231600000005,BACI HS07 V202601
KHM,2015,JPN,asean_to_partner,trade_goods,1142.508097,BACI HS07 V202601
KHM,2015,JPN,partner_to_asean,trade_goods,504.73840799999994,BACI HS07 V202601
KHM,2015,KOR,partner_to_asean,fdi_flow,-59.118759,OECD BMD4 (fdi_flow)
KHM,2015,KOR,partner_to_asean,fdi_position,1195.3545,OECD BMD4 (fdi_position)
KHM,2015,KOR,asean_to_partner,trade_goods,241.49302999999992,BACI HS07 V202601
KHM,2015,KOR,partner_to_asean,trade_goods,748.7243520000014,BACI HS07 V202601
KHM,2015,USA,partner_to_asean,fdi_flow,15.0,BEA USDIA
KHM,2015,USA,partner_to_asean,fdi_position,120.0,BEA USDIA
KHM,2015,USA,asean_to_partner,trade_goods,3770.8391690000026,BACI HS07 V202601
KHM,2015,USA,partner_to_asean,trade_goods,455.5710859999996,BACI HS07 V202601
KHM,2016,CHN,partner_to_asean,china_commercial_construction,220.0,CGIT 2023-Fall (>=$95M)
KHM,2016,CHN,partner_to_asean,china_commercial_investment,480.0,CGIT 2023-Fall (>=$95M)
KHM,2016,CHN,partner_to_asean,china_dev_finance,934.65964658862,AidData GCDF 3.0 (constant 2021 USD)
KHM,2016,CHN,asean_to_partner,trade_goods,913.2284080000004,BACI HS07 V202601
KHM,2016,CHN,partner_to_asean,trade_goods,4028.515186000001,BACI HS07 V202601
KHM,2016,EU,partner_to_asean,fdi_flow,48.134262001400636,OECD BMD4 (fdi_flow)
KHM,2016,EU,partner_to_asean,fdi_position,541.8657092174519,OECD BMD4 (fdi_position)
KHM,2016,EU,asean_to_partner,trade_goods,4733.607459000002,BACI HS07 V202601
KHM,2016,EU,partner_to_asean,trade_goods,583.0821039999995,BACI HS07 V202601
KHM,2016,GBR,asean_to_partner,trade_goods,1594.2289210000008,BACI HS07 V202601
KHM,2016,GBR,partner_to_asean,trade_goods,37.821701000000026,BACI HS07 V202601
KHM,2016,JPN,asean_to_partner,trade_goods,1426.796675,BACI HS07 V202601
KHM,2016,JPN,partner_to_asean,trade_goods,536.7357440000005,BACI HS07 V202601
KHM,2016,KOR,partner_to_asean,fdi_flow,185.03857,OECD BMD4 (fdi_flow)
KHM,2016,KOR,partner_to_asean,fdi_position,1447.7942,OECD BMD4 (fdi_position)
KHM,2016,KOR,asean_to_partner,trade_goods,256.74995499999983,BACI HS07 V202601
KHM,2016,KOR,partner_to_asean,trade_goods,581.375953,BACI HS07 V202601
KHM,2016,USA,partner_to_asean,fdi_flow,16.0,BEA USDIA
KHM,2016,USA,partner_to_asean,fdi_position,158.0,BEA USDIA
KHM,2016,USA,asean_to_partner,trade_goods,3329.3914550000013,BACI HS07 V202601
KHM,2016,USA,partner_to_asean,trade_goods,355.6979569999995,BACI HS07 V202601
KHM,2017,CHN,partner_to_asean,china_commercial_construction,1170.0,CGIT 2023-Fall (>=$95M)
KHM,2017,CHN,partner_to_asean,china_commercial_investment,250.0,CGIT 2023-Fall (>=$95M)
KHM,2017,CHN,partner_to_asean,china_dev_finance,579.4514524884306,AidData GCDF 3.0 (constant 2021 USD)
KHM,2017,CHN,asean_to_partner,trade_goods,1065.5685529999996,BACI HS07 V202601
KHM,2017,CHN,partner_to_asean,trade_goods,5184.040157000021,BACI HS07 V202601
KHM,2017,EU,partner_to_asean,fdi_flow,-0.7762682881139966,OECD BMD4 (fdi_flow)
KHM,2017,EU,partner_to_asean,fdi_position,497.8100262403415,OECD BMD4 (fdi_position)
KHM,2017,EU,asean_to_partner,trade_goods,5076.7142490000015,BACI HS07 V202601
KHM,2017,EU,partner_to_asean,trade_goods,693.1889049999997,BACI HS07 V202601
KHM,2017,GBR,asean_to_partner,trade_goods,1468.8025399999997,BACI HS07 V202601
KHM,2017,GBR,partner_to_asean,trade_goods,59.200949999999985,BACI HS07 V202601
KHM,2017,JPN,asean_to_partner,trade_goods,1391.8082409999993,BACI HS07 V202601
KHM,2017,JPN,partner_to_asean,trade_goods,554.3372619999997,BACI HS07 V202601
KHM,2017,KOR,partner_to_asean,fdi_flow,81.904305,OECD BMD4 (fdi_flow)
KHM,2017,KOR,partner_to_asean,fdi_position,1544.8965,OECD BMD4 (fdi_position)
KHM,2017,KOR,asean_to_partner,trade_goods,281.4274650000002,BACI HS07 V202601
KHM,2017,KOR,partner_to_asean,trade_goods,625.483755000001,BACI HS07 V202601
KHM,2017,USA,partner_to_asean,fdi_flow,17.0,BEA USDIA
KHM,2017,USA,partner_to_asean,fdi_position,174.0,BEA USDIA
KHM,2017,USA,asean_to_partner,trade_goods,3459.4348210000003,BACI HS07 V202601
KHM,2017,USA,partner_to_asean,trade_goods,325.1425269999996,BACI HS07 V202601
KHM,2018,CHN,partner_to_asean,china_commercial_construction,520.0,CGIT 2023-Fall (>=$95M)
KHM,2018,CHN,partner_to_asean,china_commercial_investment,500.0,CGIT 2023-Fall (>=$95M)
KHM,2018,CHN,partner_to_asean,china_dev_finance,1967.4149771417635,AidData GCDF 3.0 (constant 2021 USD)
KHM,2018,CHN,asean_to_partner,trade_goods,1387.0565870000023,BACI HS07 V202601
KHM,2018,CHN,partner_to_asean,trade_goods,6038.451336000023,BACI HS07 V202601
KHM,2018,EU,partner_to_asean,fdi_flow,116.72666306225781,OECD BMD4 (fdi_flow)
KHM,2018,EU,partner_to_asean,fdi_position,524.4824821678538,OECD BMD4 (fdi_position)
KHM,2018,EU,asean_to_partner,trade_goods,5990.134670000001,BACI HS07 V202601
KHM,2018,EU,partner_to_asean,trade_goods,569.9583509999997,BACI HS07 V202601
KHM,2018,GBR,asean_to_partner,trade_goods,1385.6648269999991,BACI HS07 V202601
KHM,2018,GBR,partner_to_asean,trade_goods,83.13163599999993,BACI HS07 V202601
KHM,2018,JPN,asean_to_partner,trade_goods,1757.588972999999,BACI HS07 V202601
KHM,2018,JPN,partner_to_asean,trade_goods,670.7554859999992,BACI HS07 V202601
KHM,2018,KOR,partner_to_asean,fdi_flow,224.13167,OECD BMD4 (fdi_flow)
KHM,2018,KOR,partner_to_asean,fdi_position,1767.3503,OECD BMD4 (fdi_position)
KHM,2018,KOR,asean_to_partner,trade_goods,366.2420399999998,BACI HS07 V202601
KHM,2018,KOR,partner_to_asean,trade_goods,722.185907999999,BACI HS07 V202601
KHM,2018,USA,partner_to_asean,fdi_position,202.0,BEA USDIA
KHM,2018,USA,asean_to_partner,trade_goods,4316.820579999999,BACI HS07 V202601
KHM,2018,USA,partner_to_asean,trade_goods,398.56450700000033,BACI HS07 V202601
KHM,2019,CHN,partner_to_asean,china_commercial_construction,1160.0,CGIT 2023-Fall (>=$95M)
KHM,2019,CHN,partner_to_asean,china_commercial_investment,2190.0,CGIT 2023-Fall (>=$95M)
KHM,2019,CHN,partner_to_asean,china_dev_finance,2270.460260136928,AidData GCDF 3.0 (constant 2021 USD)
KHM,2019,CHN,asean_to_partner,trade_goods,1498.915492999998,BACI HS07 V202601
KHM,2019,CHN,partner_to_asean,trade_goods,7662.302329999997,BACI HS07 V202601
KHM,2019,EU,partner_to_asean,fdi_flow,90.569271107507,OECD BMD4 (fdi_flow)
KHM,2019,EU,partner_to_asean,fdi_position,810.0224668636255,OECD BMD4 (fdi_position)
KHM,2019,EU,asean_to_partner,trade_goods,6004.173213000003,BACI HS07 V202601
KHM,2019,EU,partner_to_asean,trade_goods,784.9348140000004,BACI HS07 V202601
KHM,2019,GBR,asean_to_partner,trade_goods,1331.033258,BACI HS07 V202601
KHM,2019,GBR,partner_to_asean,trade_goods,78.57836900000004,BACI HS07 V202601
KHM,2019,JPN,asean_to_partner,trade_goods,1795.2943520000017,BACI HS07 V202601
KHM,2019,JPN,partner_to_asean,trade_goods,1043.9081000000012,BACI HS07 V202601
KHM,2019,KOR,partner_to_asean,fdi_flow,153.19653,OECD BMD4 (fdi_flow)
KHM,2019,KOR,partner_to_asean,fdi_position,2011.9377,OECD BMD4 (fdi_position)
KHM,2019,KOR,asean_to_partner,trade_goods,385.8035330000002,BACI HS07 V202601
KHM,2019,KOR,partner_to_asean,trade_goods,802.6530940000007,BACI HS07 V202601
KHM,2019,USA,asean_to_partner,trade_goods,5992.918324999998,BACI HS07 V202601
KHM,2019,USA,partner_to_asean,trade_goods,493.7431119999997,BACI HS07 V202601
KHM,2020,CHN,partner_to_asean,china_commercial_construction,1510.0,CGIT 2023-Fall (>=$95M)
KHM,2020,CHN,partner_to_asean,china_commercial_investment,1860.0,CGIT 2023-Fall (>=$95M)
KHM,2020,CHN,partner_to_asean,china_dev_finance,1336.7607920176592,AidData GCDF 3.0 (constant 2021 USD)
KHM,2020,CHN,asean_to_partner,trade_goods,1503.127086,BACI HS07 V202601
KHM,2020,CHN,partner_to_asean,trade_goods,7441.149980999997,BACI HS07 V202601
KHM,2020,EU,partner_to_asean,fdi_flow,21.755304816577507,OECD BMD4 (fdi_flow)
KHM,2020,EU,partner_to_asean,fdi_position,780.5657135844857,OECD BMD4 (fdi_position)
KHM,2020,EU,asean_to_partner,trade_goods,4597.182175,BACI HS07 V202601
KHM,2020,EU,partner_to_asean,trade_goods,646.374007,BACI HS07 V202601
KHM,2020,GBR,asean_to_partner,trade_goods,1033.2833820000003,BACI HS07 V202601
KHM,2020,GBR,partner_to_asean,trade_goods,53.774072000000054,BACI HS07 V202601
KHM,2020,JPN,asean_to_partner,trade_goods,1634.3602169999997,BACI HS07 V202601
KHM,2020,JPN,partner_to_asean,trade_goods,718.4172670000004,BACI HS07 V202601
KHM,2020,KOR,partner_to_asean,fdi_flow,831.24224238,OECD BMD4 (fdi_flow)
KHM,2020,KOR,partner_to_asean,fdi_position,2692.25801261,OECD BMD4 (fdi_position)
KHM,2020,KOR,asean_to_partner,trade_goods,318.28723299999984,BACI HS07 V202601
KHM,2020,KOR,partner_to_asean,trade_goods,643.6913469999998,BACI HS07 V202601
KHM,2020,USA,asean_to_partner,trade_goods,7309.775305,BACI HS07 V202601
KHM,2020,USA,partner_to_asean,trade_goods,364.075982,BACI HS07 V202601
KHM,2021,CHN,partner_to_asean,china_commercial_construction,170.0,CGIT 2023-Fall (>=$95M)
KHM,2021,CHN,partner_to_asean,china_commercial_investment,320.0,CGIT 2023-Fall (>=$95M)
KHM,2021,CHN,partner_to_asean,china_dev_finance,901.4594664,AidData GCDF 3.0 (constant 2021 USD)
KHM,2021,CHN,asean_to_partner,trade_goods,2134.3831319999986,BACI HS07 V202601
KHM,2021,CHN,partner_to_asean,trade_goods,9406.856087,BACI HS07 V202601
KHM,2021,EU,partner_to_asean,fdi_flow,29.42375023457659,OECD BMD4 (fdi_flow)
KHM,2021,EU,partner_to_asean,fdi_position,743.2064786499079,OECD BMD4 (fdi_position)
KHM,2021,EU,asean_to_partner,trade_goods,4774.486250999998,BACI HS07 V202601
KHM,2021,EU,partner_to_asean,trade_goods,816.8266610000001,BACI HS07 V202601
KHM,2021,GBR,asean_to_partner,trade_goods,842.3878749999999,BACI HS07 V202601
KHM,2021,GBR,partner_to_asean,trade_goods,69.47789099999993,BACI HS07 V202601
KHM,2021,JPN,asean_to_partner,trade_goods,1731.8378510000005,BACI HS07 V202601
KHM,2021,JPN,partner_to_asean,trade_goods,701.4170680000001,BACI HS07 V202601
KHM,2021,KOR,partner_to_asean,fdi_flow,443.77503501,OECD BMD4 (fdi_flow)
KHM,2021,KOR,partner_to_asean,fdi_position,3342.15972711,OECD BMD4 (fdi_position)
KHM,2021,KOR,asean_to_partner,trade_goods,330.2468120000003,BACI HS07 V202601
KHM,2021,KOR,partner_to_asean,trade_goods,687.007459,BACI HS07 V202601
KHM,2021,USA,partner_to_asean,fdi_flow,28.0,BEA USDIA
KHM,2021,USA,asean_to_partner,trade_goods,9859.837338000005,BACI HS07 V202601
KHM,2021,USA,partner_to_asean,trade_goods,400.96096399999954,BACI HS07 V202601
KHM,2022,CHN,partner_to_asean,china_commercial_construction,110.0,CGIT 2023-Fall (>=$95M)
KHM,2022,CHN,partner_to_asean,china_commercial_investment,1020.0,CGIT 2023-Fall (>=$95M)
KHM,2022,CHN,asean_to_partner,trade_goods,1815.0082470000004,BACI HS07 V202601
KHM,2022,CHN,partner_to_asean,trade_goods,11444.191984999994,BACI HS07 V202601
KHM,2022,EU,partner_to_asean,fdi_flow,-31.81916754035087,OECD BMD4 (fdi_flow)
KHM,2022,EU,partner_to_asean,fdi_position,791.7918088737232,OECD BMD4 (fdi_position)
KHM,2022,EU,asean_to_partner,trade_goods,6195.067613000002,BACI HS07 V202601
KHM,2022,EU,partner_to_asean,trade_goods,741.8221219999997,BACI HS07 V202601
KHM,2022,GBR,asean_to_partner,trade_goods,1421.306800999999,BACI HS07 V202601
KHM,2022,GBR,partner_to_asean,trade_goods,116.67730600000009,BACI HS07 V202601
KHM,2022,JPN,asean_to_partner,trade_goods,1920.880640000002,BACI HS07 V202601
KHM,2022,JPN,partner_to_asean,trade_goods,797.5758270000001,BACI HS07 V202601
KHM,2022,KOR,partner_to_asean,fdi_flow,537.21318789,OECD BMD4 (fdi_flow)
KHM,2022,KOR,partner_to_asean,fdi_position,4144.36629211,OECD BMD4 (fdi_position)
KHM,2022,KOR,asean_to_partner,trade_goods,426.97352499999977,BACI HS07 V202601
KHM,2022,KOR,partner_to_asean,trade_goods,725.1421180000003,BACI HS07 V202601
KHM,2022,USA,partner_to_asean,fdi_flow,22.0,BEA USDIA
KHM,2022,USA,asean_to_partner,trade_goods,13219.450869999982,BACI HS07 V202601
KHM,2022,USA,partner_to_asean,trade_goods,419.7202199999995,BACI HS07 V202601
KHM,2023,CHN,partner_to_asean,china_commercial_construction,1160.0,CGIT 2023-Fall (>=$95M)
KHM,2023,CHN,partner_to_asean,china_commercial_investment,1480.0,CGIT 2023-Fall (>=$95M)
KHM,2023,CHN,asean_to_partner,trade_goods,2012.9913620000016,BACI HS07 V202601
KHM,2023,CHN,partner_to_asean,trade_goods,11261.12336300002,BACI HS07 V202601
KHM,2023,EU,partner_to_asean,fdi_flow,148.98248269895842,OECD BMD4 (fdi_flow)
KHM,2023,EU,partner_to_asean,fdi_position,917.314917127068,OECD BMD4 (fdi_position)
KHM,2023,EU,asean_to_partner,trade_goods,6650.1986050000005,BACI HS07 V202601
KHM,2023,EU,partner_to_asean,trade_goods,814.3533109999994,BACI HS07 V202601
KHM,2023,GBR,asean_to_partner,trade_goods,1283.72799,BACI HS07 V202601
KHM,2023,GBR,partner_to_asean,trade_goods,112.397673,BACI HS07 V202601
KHM,2023,JPN,asean_to_partner,trade_goods,1911.5786589999984,BACI HS07 V202601
KHM,2023,JPN,partner_to_asean,trade_goods,679.0117170000005,BACI HS07 V202601
KHM,2023,KOR,partner_to_asean,fdi_flow,285.72976046,OECD BMD4 (fdi_flow)
KHM,2023,KOR,partner_to_asean,fdi_position,3664.26432616,OECD BMD4 (fdi_position)
KHM,2023,KOR,asean_to_partner,trade_goods,469.92529,BACI HS07 V202601
KHM,2023,KOR,partner_to_asean,trade_goods,670.6274290000003,BACI HS07 V202601
KHM,2023,USA,asean_to_partner,trade_goods,12339.212872,BACI HS07 V202601
KHM,2023,USA,partner_to_asean,trade_goods,313.99427899999966,BACI HS07 V202601
KHM,2024,CHN,asean_to_partner,trade_goods,2448.1352969999984,BACI HS07 V202601
KHM,2024,CHN,partner_to_asean,trade_goods,13840.676303,BACI HS07 V202601
KHM,2024,EU,partner_to_asean,fdi_flow,-18.13110171975325,OECD BMD4 (fdi_flow)
KHM,2024,EU,partner_to_asean,fdi_position,911.6620556191863,OECD BMD4 (fdi_position)
KHM,2024,EU,asean_to_partner,trade_goods,7551.358189000002,BACI HS07 V202601
KHM,2024,EU,partner_to_asean,trade_goods,652.9287250000003,BACI HS07 V202601
KHM,2024,GBR,asean_to_partner,trade_goods,1422.7894039999994,BACI HS07 V202601
KHM,2024,GBR,partner_to_asean,trade_goods,60.443577999999974,BACI HS07 V202601
KHM,2024,JPN,asean_to_partner,trade_goods,2121.3601370000024,BACI HS07 V202601
KHM,2024,JPN,partner_to_asean,trade_goods,792.7048699999997,BACI HS07 V202601
KHM,2024,KOR,partner_to_asean,fdi_flow,164.84143,OECD BMD4 (fdi_flow)
KHM,2024,KOR,partner_to_asean,fdi_position,5194.7061,OECD BMD4 (fdi_position)
KHM,2024,KOR,asean_to_partner,trade_goods,502.8524139999999,BACI HS07 V202601
KHM,2024,KOR,partner_to_asean,trade_goods,766.1984410000007,BACI HS07 V202601
KHM,2024,USA,partner_to_asean,fdi_flow,11.0,BEA USDIA
KHM,2024,USA,asean_to_partner,trade_goods,13482.52193199999,BACI HS07 V202601
KHM,2024,USA,partner_to_asean,trade_goods,317.9878940000006,BACI HS07 V202601
LAO,2010,CHN,partner_to_asean,china_commercial_construction,3420.0,CGIT 2023-Fall (>=$95M)
LAO,2010,CHN,partner_to_asean,china_commercial_investment,1230.0,CGIT 2023-Fall (>=$95M)
LAO,2010,CHN,partner_to_asean,china_dev_finance,525.9690186820723,AidData GCDF 3.0 (constant 2021 USD)
LAO,2010,CHN,asean_to_partner,trade_goods,703.7195099999999,BACI HS07 V202601
LAO,2010,CHN,partner_to_asean,trade_goods,475.7004719999984,BACI HS07 V202601
LAO,2010,EU,partner_to_asean,fdi_flow,84.7682087,OECD BMD4 (fdi_flow)
LAO,2010,EU,partner_to_asean,fdi_position,185.72955,OECD BMD4 (fdi_position)
LAO,2010,EU,asean_to_partner,trade_goods,165.30105300000002,BACI HS07 V202601
LAO,2010,EU,partner_to_asean,trade_goods,118.167136,BACI HS07 V202601
LAO,2010,GBR,asean_to_partner,trade_goods,95.80968,BACI HS07 V202601
LAO,2010,GBR,partner_to_asean,trade_goods,6.090821,BACI HS07 V202601
LAO,2010,JPN,asean_to_partner,trade_goods,45.92235200000001,BACI HS07 V202601
LAO,2010,JPN,partner_to_asean,trade_goods,75.99395699999997,BACI HS07 V202601
LAO,2010,KOR,asean_to_partner,trade_goods,20.26943499999999,BACI HS07 V202601
LAO,2010,KOR,partner_to_asean,trade_goods,100.61682900000004,BACI HS07 V202601
LAO,2010,USA,partner_to_asean,fdi_flow,0.0,BEA USDIA
LAO,2010,USA,partner_to_asean,fdi_position,0.0,BEA USDIA
LAO,2010,USA,asean_to_partner,trade_goods,69.67598399999999,BACI HS07 V202601
LAO,2010,USA,partner_to_asean,trade_goods,13.565312999999998,BACI HS07 V202601
LAO,2011,CHN,partner_to_asean,china_dev_finance,687.4092938959632,AidData GCDF 3.0 (constant 2021 USD)
LAO,2011,CHN,asean_to_partner,trade_goods,694.9235779999999,BACI HS07 V202601
LAO,2011,CHN,partner_to_asean,trade_goods,635.0783539999996,BACI HS07 V202601
LAO,2011,EU,partner_to_asean,fdi_flow,0.0,OECD BMD4 (fdi_flow)
LAO,2011,EU,partner_to_asean,fdi_position,213.73058,OECD BMD4 (fdi_position)
LAO,2011,EU,asean_to_partner,trade_goods,217.409785,BACI HS07 V202601
LAO,2011,EU,partner_to_asean,trade_goods,215.149332,BACI HS07 V202601
LAO,2011,GBR,asean_to_partner,trade_goods,114.956604,BACI HS07 V202601
LAO,2011,GBR,partner_to_asean,trade_goods,18.430345000000003,BACI HS07 V202601
LAO,2011,JPN,asean_to_partner,trade_goods,109.521477,BACI HS07 V202601
LAO,2011,JPN,partner_to_asean,trade_goods,93.76644999999998,BACI HS07 V202601
LAO,2011,KOR,asean_to_partner,trade_goods,5.0438649999999985,BACI HS07 V202601
LAO,2011,KOR,partner_to_asean,trade_goods,142.2152059999999,BACI HS07 V202601
LAO,2011,USA,partner_to_asean,fdi_flow,0.0,BEA USDIA
LAO,2011,USA,partner_to_asean,fdi_position,0.0,BEA USDIA
LAO,2011,USA,asean_to_partner,trade_goods,66.17844299999999,BACI HS07 V202601
LAO,2011,USA,partner_to_asean,trade_goods,32.73577299999999,BACI HS07 V202601
LAO,2012,CHN,partner_to_asean,china_commercial_construction,840.0,CGIT 2023-Fall (>=$95M)
LAO,2012,CHN,partner_to_asean,china_commercial_investment,520.0,CGIT 2023-Fall (>=$95M)
LAO,2012,CHN,partner_to_asean,china_dev_finance,749.1238928822467,AidData GCDF 3.0 (constant 2021 USD)
LAO,2012,CHN,asean_to_partner,trade_goods,778.7468640000002,BACI HS07 V202601
LAO,2012,CHN,partner_to_asean,trade_goods,970.992664999999,BACI HS07 V202601
LAO,2012,EU,partner_to_asean,fdi_flow,2.81233925,OECD BMD4 (fdi_flow)
LAO,2012,EU,partner_to_asean,fdi_position,205.80475,OECD BMD4 (fdi_position)
LAO,2012,EU,asean_to_partner,trade_goods,206.886452,BACI HS07 V202601
LAO,2012,EU,partner_to_asean,trade_goods,392.7264999999999,BACI HS07 V202601
LAO,2012,GBR,asean_to_partner,trade_goods,109.72579599999996,BACI HS07 V202601
