country_iso3,country_name,country_group,year,metric,unit,value
BRN,Brunei,ASEAN,2023,milex_current_usd_millions,"USD millions, current",449.2324948451928
BRN,Brunei,ASEAN,2023,milex_per_capita_usd,USD per capita,982.9430469143964
BRN,Brunei,ASEAN,2023,milex_share_of_gdp_pct,% of GDP,2.9760174969380353
BRN,Brunei,ASEAN,2023,milex_share_of_govt_pct,% of govt spending,10.13530992776751
BRN,Brunei,ASEAN,2024,milex_constant_2024_usd_millions,"USD millions, constant 2024",560.2667337424988
BRN,Brunei,ASEAN,2024,milex_current_usd_millions,"USD millions, current",560.2667337424988
BRN,Brunei,ASEAN,2024,milex_per_capita_usd,USD per capita,1215.6745924384124
BRN,Brunei,ASEAN,2024,milex_share_of_gdp_pct,% of GDP,3.6521337602160164
BRN,Brunei,ASEAN,2024,milex_share_of_govt_pct,% of govt spending,12.151542207792208
CHN,China,PARTNER,2000,milex_constant_2024_usd_millions,"USD millions, constant 2024",41859.94884116564
CHN,China,PARTNER,2000,milex_current_usd_millions,"USD millions, current",22237.140151214495
CHN,China,PARTNER,2000,milex_per_capita_usd,USD per capita,17.58256259709195
CHN,China,PARTNER,2000,milex_share_of_gdp_pct,% of GDP,1.817122778735756
CHN,China,PARTNER,2000,milex_share_of_govt_pct,% of govt spending,11.338743170326088
CHN,China,PARTNER,2001,milex_constant_2024_usd_millions,"USD millions, constant 2024",49634.62903269097
CHN,China,PARTNER,2001,milex_current_usd_millions,"USD millions, current",26561.462998292423
CHN,China,PARTNER,2001,milex_per_capita_usd,USD per capita,20.841748626873887
CHN,China,PARTNER,2001,milex_share_of_gdp_pct,% of GDP,1.9602031124079866
CHN,China,PARTNER,2001,milex_share_of_govt_pct,% of govt spending,11.419898446739245
CHN,China,PARTNER,2002,milex_constant_2024_usd_millions,"USD millions, constant 2024",57007.59002936875
CHN,China,PARTNER,2002,milex_current_usd_millions,"USD millions, current",30284.127409997203
CHN,China,PARTNER,2002,milex_per_capita_usd,USD per capita,23.603882067477407
CHN,China,PARTNER,2002,milex_share_of_gdp_pct,% of GDP,2.032737428270859
CHN,China,PARTNER,2002,milex_share_of_govt_pct,% of govt spending,11.18912743676167
CHN,China,PARTNER,2003,milex_constant_2024_usd_millions,"USD millions, constant 2024",61696.002549766774
CHN,China,PARTNER,2003,milex_current_usd_millions,"USD millions, current",33144.0004814458
CHN,China,PARTNER,2003,milex_per_capita_usd,USD per capita,25.678711469801204
